ticker,R,kind,date,year,base_start,base_len,close,pos,rsi,range_ratio,wk_since_low,delisted,mad_med,cv,mid_share,pre_vol,spring,regime_spy_up,mad_tail8,mad_tail13,contr8,vol_dry8,rel_tight,zero_wk_share,next_break,wk_to_break,ret13,trunc13,exc13_SPY,exc13_SMH,exc13_QQQ,mae13,ret26,trunc26,exc26_SPY,exc26_SMH,exc26_QQQ,mae26,ret52,trunc52,exc52_SPY,exc52_SMH,exc52_QQQ,mae52
AAL,1.5,ANTI,2016-05-13,2016,2015-05-22,52,30.28,0.0,33.4,1.46,0,False,0.0335,0.0675,0.731,0.0634,False,True,0.0613,0.039,1.83,0.88,0.53,0.0,DOWN,3.0,11.2,False,3.9,-14.7,-0.2,-14.2,37.0,False,30.2,3.6,26.7,-14.2,46.9,False,27.8,-15.6,14.2,-14.2
AAL,1.5,ANTI,2019-05-31,2019,2018-10-05,35,26.95,0.0,33.9,1.47,0,False,0.0604,0.0759,0.886,0.0458,True,True,0.0347,0.0674,0.57,0.73,1.32,0.06,DOWN,11.0,-3.0,False,-9.8,-19.5,-11.0,-6.3,6.3,False,-9.0,-29.0,-12.1,-6.3,-61.0,False,-73.8,-106.8,-96.3,-66.5
AAL,1.5,ANTI,2019-08-16,2019,2018-12-07,37,25.61,0.0,34.5,1.39,0,False,0.0463,0.0701,0.595,0.0535,True,True,0.0496,0.0573,1.07,0.9,0.87,0.03,DOWN,1.0,12.3,False,3.8,-7.4,2.6,-1.4,14.0,False,-4.0,-22.3,-13.0,-1.4,-48.0,False,-66.9,-102.3,-95.9,-64.7
AAL,1.5,ANTI,2021-08-20,2021,2021-01-29,30,18.5,0.17,41.3,1.45,29,False,0.059,0.0979,0.6,0.1645,False,True,0.033,0.0514,0.56,0.92,0.36,0.0,DOWN,15.0,4.2,False,-1.9,-17.6,-5.8,0.0,-3.4,False,-2.0,-7.4,3.5,-15.5,-23.4,False,-20.0,-15.6,-11.7,-30.1
AAL,1.5,ANTI,2022-12-16,2022,2022-06-03,29,12.81,0.18,42.5,1.35,11,False,0.041,0.0658,0.724,0.0714,True,False,0.02,0.0438,0.49,0.95,0.57,0.0,UP,4.0,9.1,False,7.0,-9.4,-2.5,-0.8,28.6,False,13.1,-16.6,-6.0,-0.8,13.1,False,-11.2,-51.8,-35.7,-14.8
AAL,1.5,COMP,2023-01-13,2023,2022-06-03,33,17.02,1.0,62.9,1.41,15,False,0.0432,0.0762,0.636,0.0714,True,True,0.0615,0.0336,1.42,0.78,0.61,0.03,UP,24.0,-24.9,False,-28.8,-36.5,-38.4,-24.9,6.6,False,-7.0,-32.4,-28.7,-24.9,-22.4,False,-43.8,-76.5,-69.2,-35.8
AAL,1.5,ANTI,2023-10-06,2023,2022-10-14,52,12.76,0.01,35.1,1.44,41,False,0.0736,0.1032,0.442,0.0765,False,True,0.063,0.0933,0.86,0.99,0.96,0.02,DOWN,1.0,6.6,False,-2.8,-6.0,-2.5,-14.4,7.8,False,-13.7,-43.1,-13.4,-14.4,-9.8,False,-45.0,-77.9,-44.3,-24.5
AAL,1.5,COMP,2024-02-02,2024,2023-08-04,27,14.56,0.74,55.3,1.45,14,False,0.0706,0.0973,0.63,0.0584,False,True,0.0317,0.0476,0.45,1.17,1.21,0.0,DOWN,23.0,-4.9,False,-8.6,-18.7,-6.5,-9.7,-33.9,False,-42.3,-48.1,-38.8,-33.9,16.2,False,-7.1,-11.8,-6.3,-33.9
AAL,1.5,ANTI,2024-05-31,2024,2023-08-04,44,11.5,0.12,36.8,1.45,31,False,0.0599,0.0903,0.568,0.0584,False,True,0.0281,0.0315,0.47,1.04,1.03,0.0,DOWN,6.0,-7.7,False,-14.9,-8.9,-13.5,-16.3,26.3,False,11.3,25.6,12.8,-16.3,-0.8,False,-14.0,-0.9,-16.7,-17.7
AAL,1.5,COMP,2024-11-15,2024,2024-05-24,26,14.39,1.0,69.8,1.49,15,False,0.0525,0.1117,0.462,0.0472,False,True,0.0747,0.0813,1.42,1.04,1.11,0.04,UP,2.0,11.0,False,6.5,5.2,2.4,-0.1,-17.6,False,-19.7,-20.7,-22.9,-34.3,-11.3,False,-27.4,-55.7,-34.6,-34.3
AAL,2.0,ANTI,2016-02-05,2016,2014-01-10,109,35.12,0.29,39.3,1.91,108,False,0.0842,0.1361,0.734,0.0487,False,False,0.0345,0.0367,0.41,0.97,1.73,0.01,DOWN,20.0,-9.6,False,-19.6,-18.1,-17.5,-9.6,-5.5,False,-22.8,-39.6,-25.2,-26.0,21.6,False,-3.0,-37.7,-7.9,-26.0
AAL,2.0,ANTI,2020-03-06,2020,2019-07-26,33,15.97,0.0,25.0,1.94,0,False,0.0336,0.106,0.212,0.0589,True,False,0.0296,0.0286,0.88,1.57,0.57,0.0,DOWN,1.0,16.4,False,8.4,0.6,0.9,-43.4,-14.8,False,-31.1,-44.8,-51.6,-43.4,28.1,False,-3.3,-46.6,-21.4,-43.4
AAL,2.0,COMP,2020-12-11,2020,2020-05-22,30,17.05,0.83,61.6,1.92,29,False,0.0565,0.1525,0.633,0.1143,True,True,0.0951,0.0468,1.68,1.17,0.49,0.0,UP,10.0,37.1,False,29.0,27.7,32.4,-11.3,38.0,False,21.3,18.8,24.6,-11.3,5.6,False,-24.7,-40.1,-26.9,-11.3
AAL,2.0,ANTI,2021-12-03,2021,2020-11-20,55,16.62,0.33,38.2,1.99,54,False,0.0895,0.1404,0.691,0.1616,False,True,0.0465,0.0294,0.52,0.86,0.55,0.0,NONE,,-12.2,False,-7.9,2.5,-0.4,-12.2,-2.4,False,6.4,16.9,17.5,-15.6,-15.9,False,-7.0,9.3,7.2,-27.6
AAL,2.0,ANTI,2024-08-02,2024,2022-04-29,119,9.63,0.0,28.8,1.95,0,False,0.0721,0.1284,0.79,0.0689,False,True,0.0285,0.0532,0.4,0.97,1.05,0.02,NONE,,40.6,False,33.1,28.6,31.8,0.0,75.7,False,62.0,63.7,59.0,0.0,14.5,False,-3.6,-16.0,-9.6,-1.8
AAL,2.0,COMP,2024-12-06,2024,2022-04-29,137,17.4,0.85,81.6,1.95,18,False,0.0759,0.139,0.737,0.0689,False,True,0.0348,0.1034,0.46,0.95,1.1,0.02,DOWN,17.0,-25.1,False,-20.2,-16.1,-18.7,-25.1,-32.3,False,-31.5,-34.4,-33.3,-45.6,-14.9,False,-29.1,-62.1,-34.3,-45.6
AAMC,1.5,ANTI,2017-12-01,2017,2017-03-31,36,42.29,0.15,42.4,1.49,34,True,0.0908,0.1048,0.528,0.1691,False,True,0.0438,0.0558,0.48,0.17,0.54,0.03,DOWN,13.0,-7.2,False,-9.5,-15.9,-14.9,-7.2,-6.1,False,-10.5,-17.8,-18.3,-19.9,-32.7,False,-38.8,-31.4,-43.1,-37.6
AAMC,2.0,ANTI,2016-05-06,2016,2015-11-13,26,7.44,0.08,33.5,1.69,24,True,0.0982,0.1429,0.654,0.1487,False,True,0.152,0.1441,1.55,0.73,0.66,0.0,UP,4.0,3.6,False,-3.0,-20.0,-7.3,-1.1,190.1,False,187.7,161.8,181.9,-1.1,466.8,False,447.9,409.9,435.2,-1.1
AAMC,2.0,ANTI,2018-01-26,2018,2016-12-16,59,40.09,0.32,39.7,1.87,56,True,0.0983,0.142,0.627,0.173,False,True,0.0466,0.0308,0.47,0.17,0.57,0.02,NONE,,-4.6,False,2.0,4.5,0.4,-15.5,-6.6,False,-5.6,-5.6,-10.9,-15.5,-61.1,False,-55.6,-52.6,-58.6,-61.1
AAMI,1.5,COMP,2016-05-27,2016,2015-11-13,29,13.04,0.74,59.1,1.47,16,False,0.0977,0.1179,0.483,0.0334,False,True,0.0178,0.0455,0.18,1.15,2.93,0.0,NONE,,-9.6,False,-13.5,-26.2,-15.9,-10.7,1.0,False,-5.5,-25.5,-7.4,-16.8,-3.6,False,-20.9,-55.6,-33.1,-16.8
AAMI,1.5,ANTI,2016-11-04,2016,2015-11-13,52,10.85,0.25,38.3,1.47,39,False,0.0448,0.0929,0.692,0.0334,False,True,0.0219,0.033,0.49,0.88,1.34,0.04,NONE,,25.3,False,14.7,10.8,14.4,0.0,24.0,False,7.8,1.6,2.3,0.0,32.2,False,5.7,-23.7,-4.0,0.0
AAMI,1.5,COMP,2018-01-12,2018,2016-11-11,62,16.79,1.0,76.5,1.39,21,False,0.0375,0.0669,0.565,0.0455,False,True,0.0171,0.0268,0.46,1.16,0.82,0.02,UP,1.0,-19.9,False,-15.7,-21.4,-18.2,-19.9,-24.9,False,-26.4,-27.5,-34.5,-24.9,-36.4,False,-31.4,-27.6,-34.9,-43.2
AAMI,1.5,COMP,2019-03-15,2019,2018-06-22,39,12.74,0.71,56.5,1.47,12,False,0.0493,0.0839,0.692,0.0332,False,True,0.03,0.09,0.61,1.13,1.48,0.0,DOWN,20.0,-19.2,False,-22.1,-15.9,-21.8,-20.0,-20.0,False,-27.6,-34.8,-28.4,-35.4,-45.7,False,-42.8,-59.6,-54.5,-45.7
AAMI,1.5,ANTI,2019-08-02,2019,2018-06-29,58,9.33,0.0,33.3,1.49,0,False,0.0828,0.0951,0.603,0.0345,False,True,0.0301,0.0368,0.36,0.68,2.4,0.02,DOWN,1.0,4.2,False,-0.9,-10.8,-2.2,-11.8,-3.6,False,-14.6,-27.0,-21.0,-11.8,42.2,False,28.4,-6.8,-0.8,-52.2
AAMI,1.5,COMP,2020-02-21,2020,2019-05-17,41,10.8,0.79,59.1,1.4,27,False,0.059,0.0813,0.683,0.0447,True,True,0.0395,0.0249,0.67,0.73,1.32,0.0,DOWN,2.0,-23.8,False,-13.0,-18.7,-23.8,-58.7,22.3,False,19.5,4.8,-0.6,-58.7,75.6,False,56.4,-0.2,30.8,-58.7
AAMI,1.5,COMP,2022-12-30,2022,2022-04-08,39,20.42,0.78,55.8,1.49,13,False,0.0456,0.0826,0.795,0.0466,True,False,0.0168,0.0362,0.37,0.56,0.98,0.0,UP,3.0,14.6,False,7.2,-15.1,-6.1,0.0,1.9,False,-14.9,-48.2,-37.3,-1.1,-6.7,False,-32.9,-80.1,-61.6,-24.1
AAMI,2.0,ANTI,2020-03-13,2020,2019-05-03,46,6.91,0.0,33.1,1.93,0,False,0.0594,0.1189,0.87,0.0443,False,False,0.0712,0.0402,1.2,0.9,1.34,0.0,DOWN,1.0,30.2,False,16.6,7.8,7.3,-35.5,87.5,False,62.2,48.1,46.3,-35.5,188.5,False,139.5,93.4,123.4,-35.5
AAMI,2.0,COMP,2024-11-22,2024,2022-10-07,112,30.82,1.0,70.7,1.99,56,False,0.0686,0.1291,0.759,0.0532,True,True,0.0629,0.0558,0.92,1.29,1.29,0.01,UP,1.0,-17.0,False,-18.0,-19.6,-21.1,-22.4,-5.5,False,-3.4,-3.0,-6.5,-25.8,40.0,False,28.0,6.1,22.7,-25.8
AAM_old,1.5,COMP,2018-11-02,2018,2016-01-29,145,10769.2,1.0,73.0,1.5,78,True,0.0286,0.0647,0.462,0.0386,False,False,0.0717,0.0357,2.51,3.6,0.74,0.14,UP,19.0,-4.3,False,-4.2,-7.7,-3.4,-9.3,25.4,False,16.1,1.2,12.0,-9.3,5.4,False,-9.4,-32.2,-13.1,-9.3
AAN,1.5,ANTI,2021-09-10,2021,2021-03-12,27,23.02,0.14,38.0,1.48,22,True,0.0934,0.1254,0.444,,False,True,0.0228,0.038,0.24,0.9,,0.04,DOWN,7.0,-6.8,False,-12.8,-19.8,-12.6,-12.7,-16.1,False,-11.0,-6.8,-2.4,-20.2,-52.3,False,-44.9,-32.4,-34.3,-53.8
AAN,1.5,COMP,2024-07-26,2024,2024-02-02,26,9.84,0.93,60.0,1.49,19,True,0.0809,0.1626,0.077,0.0901,False,True,0.0035,0.1804,0.04,3.44,0.9,0.04,UP,10.0,2.6,True,-3.0,-0.6,-2.8,0.0,2.6,True,-3.0,-0.6,-2.8,0.0,2.6,True,-3.0,-0.6,-2.8,0.0
AAN,2.0,ANTI,2021-10-29,2021,2021-02-05,39,20.61,0.23,36.4,1.87,38,True,0.0869,0.1514,0.667,,False,True,0.0213,0.0211,0.25,0.58,,0.03,NONE,,-10.9,False,-7.4,-7.0,-2.1,-10.9,-11.4,False,-1.7,4.2,7.3,-13.0,-54.7,False,-40.7,-25.5,-28.0,-61.8
AAN,2.0,ANTI,2023-10-06,2023,2022-06-17,69,9.23,0.2,38.4,1.85,50,True,0.1373,0.1571,0.551,0.053,False,True,0.066,0.137,0.48,0.88,2.59,0.01,DOWN,3.0,17.0,False,7.7,4.4,8.0,-28.2,-24.2,False,-45.8,-75.2,-45.4,-28.2,9.3,False,-25.9,-58.7,-25.2,-28.2
AAN_old,1.5,COMP,2010-03-05,2010,2009-04-24,46,31.16,0.7,68.9,1.35,18,True,0.0495,0.074,0.587,,False,True,0.029,0.0231,0.59,0.69,,0.0,UP,4.0,-36.7,False,-30.6,-37.5,-33.9,-36.7,-45.3,False,-43.2,-42.9,-44.6,-47.2,-26.1,False,-44.3,-66.0,-51.8,-47.2
AAN_old,1.5,COMP,2011-02-18,2011,2010-04-16,45,23.91,1.0,68.0,1.45,33,True,0.0497,0.0949,0.533,0.0508,True,True,0.0111,0.0104,0.22,0.69,0.98,0.0,UP,5.0,13.7,False,14.0,14.7,15.2,-3.8,-1.8,False,13.7,21.9,12.7,-3.8,18.9,False,15.4,6.9,10.0,-3.8
AAN_old,1.5,COMP,2012-01-27,2012,2011-02-04,52,28.0,0.87,56.7,1.46,51,True,0.0442,0.0727,0.635,0.0614,False,True,0.027,0.0359,0.61,0.92,0.72,0.02,UP,26.0,-0.4,False,-7.3,-4.3,-11.9,-11.0,8.4,False,2.2,11.0,0.6,-11.0,8.1,False,-8.4,1.4,-4.2,-11.0
AAN_old,1.5,COMP,2012-07-27,2012,2011-02-11,77,30.36,1.0,64.6,1.49,76,True,0.0411,0.0639,0.805,0.0615,False,True,0.0225,0.0272,0.55,0.96,0.67,0.01,UP,6.0,-0.7,False,-3.2,2.2,-1.7,-11.0,-0.3,False,-10.0,-9.9,-4.5,-11.0,-7.2,False,-31.8,-29.1,-25.0,-11.0
AAN_old,1.5,COMP,2014-06-27,2014,2011-08-26,149,35.61,1.0,71.8,1.48,135,True,0.0393,0.0698,0.745,0.0485,False,True,0.0276,0.0571,0.7,1.47,0.81,0.01,DOWN,17.0,-30.2,False,-31.8,-34.6,-35.8,-30.2,-14.6,False,-22.1,-28.5,-27.3,-34.7,2.6,False,-6.7,-12.5,-15.2,-34.7
AAN_old,1.5,COMP,2015-01-02,2015,2014-07-11,26,30.62,0.75,63.3,1.42,10,True,0.0631,0.088,0.5,0.0281,False,True,0.0221,0.0648,0.35,0.92,2.25,0.0,UP,17.0,-9.0,False,-10.0,-9.8,-11.4,-9.4,17.7,False,15.8,16.5,12.4,-9.4,-26.9,False,-28.2,-26.8,-36.6,-27.9
AAN_old,1.5,COMP,2016-11-11,2016,2015-10-30,55,27.47,1.0,62.4,1.35,44,True,0.0432,0.0618,0.8,0.0423,False,True,0.0264,0.0136,0.61,1.01,1.02,0.0,UP,1.0,9.4,False,1.8,-1.4,-0.9,0.0,27.4,False,15.9,5.6,7.1,-2.0,33.2,False,11.5,-18.0,-0.8,-2.0
AAN_old,1.5,COMP,2016-12-09,2016,2016-02-12,44,32.48,1.0,74.7,1.49,24,True,0.0423,0.0865,0.545,0.0652,False,True,0.0767,0.0806,1.81,1.17,0.65,0.0,UP,1.0,-13.8,False,-19.3,-23.4,-24.0,-17.1,21.6,False,13.0,1.1,3.9,-17.1,20.0,False,0.4,-17.8,-10.7,-17.1
AAN_old,1.5,ANTI,2017-11-24,2017,2017-04-28,31,35.45,0.07,41.6,1.37,27,True,0.0754,0.0903,0.516,0.0405,False,True,0.0508,0.0628,0.67,1.09,1.86,0.0,UP,15.0,26.6,False,20.5,25.3,18.7,0.0,15.3,False,9.8,11.4,6.2,0.0,36.8,False,33.8,49.6,34.1,0.0
AAN_old,1.5,COMP,2018-02-23,2018,2017-04-28,44,44.87,0.79,60.8,1.37,40,True,0.0698,0.0808,0.614,0.0405,False,True,0.0416,0.024,0.6,0.95,1.72,0.0,UP,2.0,-8.9,False,-8.4,-11.4,-10.0,-9.8,12.5,False,7.0,11.3,3.6,-11.1,22.5,False,19.0,22.0,18.8,-11.1
AAN_old,1.5,ANTI,2019-12-27,2019,2019-03-29,40,56.33,0.16,42.8,1.45,39,True,0.0541,0.0904,0.575,0.0387,False,True,0.0055,0.0267,0.1,1.21,1.4,0.05,DOWN,8.0,-58.0,False,-37.0,-38.8,-44.9,-73.4,-21.3,False,-15.2,-25.1,-34.2,-73.4,11.7,True,-4.5,-42.5,-32.1,-73.4
AAN_old,2.0,COMP,2010-03-05,2010,2009-04-24,46,31.16,0.7,68.9,1.35,18,True,0.0495,0.074,0.587,,False,True,0.029,0.0231,0.59,0.69,,0.0,UP,4.0,-36.7,False,-30.6,-37.5,-33.9,-36.7,-45.3,False,-43.2,-42.9,-44.6,-47.2,-26.1,False,-44.3,-66.0,-51.8,-47.2
AAN_old,2.0,ANTI,2010-05-21,2010,2009-04-24,57,19.95,0.0,34.3,1.72,0,True,0.0614,0.1146,0.684,,False,False,0.0912,0.1547,1.49,0.95,,0.0,DOWN,2.0,-14.6,False,-13.6,-12.0,-15.0,-17.6,-3.3,False,-14.6,-20.0,-20.8,-17.6,36.3,False,11.4,-2.1,6.5,-17.6
AAN_old,2.0,COMP,2011-02-18,2011,2010-04-16,45,23.91,1.0,68.0,1.45,33,True,0.0497,0.0949,0.533,0.0508,False,True,0.0111,0.0104,0.22,0.69,0.98,0.0,UP,5.0,13.7,False,14.0,14.7,15.2,-3.8,-1.8,False,13.7,21.9,12.7,-3.8,18.9,False,15.4,6.9,10.0,-3.8
AAOI,1.5,ANTI,2016-01-08,2016,2015-05-22,34,14.79,0.0,39.7,1.49,0,False,0.0647,0.0859,0.794,0.0822,False,False,0.0345,0.051,0.53,0.72,0.79,0.0,DOWN,1.0,6.4,False,-0.7,-6.0,1.2,-9.3,-23.6,False,-35.5,-43.0,-30.2,-38.3,51.6,False,30.7,2.2,33.1,-38.3
AAOI,1.5,COMP,2020-01-03,2020,2019-04-19,38,12.12,0.88,57.5,1.45,31,False,0.075,0.1007,0.579,0.0853,False,True,0.0344,0.0419,0.46,0.97,0.88,0.03,UP,1.0,-38.5,False,-16.0,-17.3,-24.3,-49.6,-11.0,False,-8.8,-18.7,-29.2,-49.6,-29.8,False,-47.9,-84.3,-77.3,-49.6
AAOI,2.0,COMP,2015-04-17,2015,2014-09-26,30,14.76,0.75,58.6,1.96,13,False,0.1816,0.1906,0.4,0.0932,False,True,0.0308,0.1058,0.17,0.89,1.95,0.07,UP,6.0,30.6,False,27.9,34.1,23.2,-7.8,25.9,False,27.1,28.7,23.4,-7.8,7.2,False,5.1,6.5,1.7,-9.1
AAOI,2.0,COMP,2018-06-15,2018,2017-10-13,36,43.38,0.84,60.1,1.95,10,False,0.1304,0.1795,0.556,0.1058,False,True,0.0678,0.0849,0.52,1.02,1.23,0.0,UP,4.0,-21.2,False,-26.1,-17.9,-25.4,-26.1,-59.4,False,-53.8,-41.6,-50.8,-59.4,-79.5,False,-85.4,-74.4,-83.6,-80.0
AAOI,2.0,COMP,2025-12-12,2025,2025-06-20,26,32.06,0.77,57.8,1.73,3,False,0.078,0.1419,0.538,0.1716,False,True,0.1914,0.0773,2.45,1.2,0.45,0.0,UP,2.0,202.0,False,204.5,192.2,205.1,-2.3,427.3,False,417.9,351.7,409.4,-2.3,,,,,,
AAON,1.5,COMP,2010-02-12,2010,2009-01-02,59,3.66,0.94,59.8,1.44,49,False,0.0395,0.076,0.627,,False,True,0.0231,0.02,0.58,0.86,,0.02,UP,1.0,14.1,False,8.3,7.9,6.8,-0.5,7.3,False,6.1,6.7,4.8,-0.5,38.6,False,13.0,-4.8,4.1,-0.5
AAON,1.5,COMP,2013-02-01,2013,2011-10-07,70,6.26,1.0,66.3,1.37,69,False,0.0422,0.0627,0.829,0.0491,False,True,0.0396,0.0402,0.94,1.31,0.86,0.0,UP,1.0,23.3,False,16.1,15.6,16.4,0.0,49.0,False,34.9,38.0,34.7,0.0,93.8,False,73.6,74.2,64.8,0.0
AAON,1.5,COMP,2013-03-15,2013,2011-10-14,75,7.08,1.0,77.4,1.48,54,False,0.0491,0.0864,0.453,0.0509,False,True,0.0278,0.0523,0.57,1.33,0.96,0.0,UP,1.0,23.9,False,19.2,16.8,18.4,0.0,44.7,False,35.5,32.8,30.4,0.0,59.8,False,39.4,34.4,28.6,0.0
AAON,1.5,ANTI,2014-09-26,2014,2013-08-09,60,10.74,0.27,37.0,1.49,56,False,0.0694,0.091,0.717,0.0382,False,True,0.0089,0.0324,0.13,0.62,1.82,0.03,UP,19.0,28.9,False,23.0,19.8,22.2,-2.3,36.9,False,31.9,27.7,29.4,-2.3,13.7,False,14.3,17.1,8.4,-2.3
AAON,1.5,COMP,2015-02-06,2015,2013-09-06,75,14.36,1.0,64.9,1.43,74,False,0.0694,0.0866,0.613,0.0385,False,True,0.0162,0.0328,0.23,0.6,1.8,0.01,UP,1.0,-1.9,False,-5.4,-6.9,-7.6,-5.6,-1.7,False,-3.9,2.7,-9.2,-5.6,-12.1,False,-5.5,-2.8,-8.2,-15.3
AAON,1.5,COMP,2016-03-04,2016,2014-10-17,73,15.8,1.0,61.6,1.44,72,False,0.0612,0.0749,0.712,0.0406,False,False,0.0316,0.0571,0.52,0.92,1.51,0.03,UP,2.0,9.4,False,3.9,0.8,4.9,-0.1,15.0,False,5.0,-11.6,3.6,-0.1,40.6,False,19.1,-6.4,15.3,-0.1
AAON,1.5,COMP,2016-03-18,2016,2014-10-31,73,16.96,1.0,66.6,1.4,72,False,0.0591,0.0736,0.644,0.0405,False,True,0.0932,0.0785,1.58,1.35,1.46,0.03,UP,2.0,-4.4,False,-6.0,-6.4,-3.9,-4.4,4.1,False,-1.4,-17.2,-5.7,-4.4,37.3,False,18.9,-7.8,13.4,-4.4
AAON,1.5,COMP,2018-08-17,2018,2016-11-11,93,26.24,1.0,68.1,1.4,14,False,0.0467,0.0632,0.796,0.0459,False,True,0.0409,0.0581,0.88,1.14,1.02,0.02,UP,1.0,-4.7,False,-1.1,3.7,2.0,-22.6,-3.8,False,-2.1,-5.5,0.1,-22.6,15.1,False,11.8,3.9,11.1,-22.6
AAON,1.5,ANTI,2018-12-21,2018,2016-11-11,111,20.96,0.25,42.6,1.47,32,False,0.0493,0.0739,0.739,0.0459,False,False,0.0507,0.0717,1.03,1.46,1.07,0.02,UP,14.0,29.3,False,12.8,1.0,7.8,0.0,47.3,False,24.0,18.5,18.9,0.0,53.2,False,17.4,-19.4,8.4,0.0
AAON,1.5,COMP,2019-03-29,2019,2018-06-08,43,29.54,1.0,68.3,1.45,24,False,0.0661,0.0905,0.651,0.0442,False,True,0.0134,0.0689,0.2,0.94,1.5,0.0,UP,2.0,9.0,False,4.8,5.4,4.9,-1.4,-1.1,False,-6.7,-11.9,-5.7,-4.4,0.8,False,9.3,-8.9,-3.2,-4.4
AAON,1.5,COMP,2022-10-28,2022,2022-01-14,42,42.6,0.73,63.5,1.47,26,False,0.0481,0.0793,0.548,0.0293,False,False,0.0287,0.0522,0.6,0.83,1.64,0.02,UP,2.0,14.7,False,9.9,-10.8,9.1,0.0,51.1,False,43.3,21.4,35.9,0.0,24.6,False,17.3,-20.5,1.0,0.0
AAON,1.5,COMP,2024-01-05,2024,2023-01-27,50,71.63,0.94,66.2,1.49,49,False,0.0447,0.0891,0.74,0.0563,False,True,0.0708,0.1054,1.58,0.75,0.79,0.02,UP,5.0,24.2,False,13.1,-9.8,13.1,-3.5,20.4,False,1.1,-42.0,-5.0,-3.5,66.2,False,38.1,13.9,34.8,-3.5
AAON,1.5,ANTI,2025-08-15,2025,2025-02-21,26,79.11,0.22,42.4,1.48,8,False,0.0686,0.1205,0.346,0.0556,False,True,0.0305,0.0541,0.44,1.31,1.23,0.04,NONE,,18.4,False,13.6,1.7,12.8,0.0,27.3,False,20.7,-11.0,22.8,-5.1,10.8,False,-11.2,-88.6,-16.4,-5.1
AAON,1.5,COMP,2025-10-17,2025,2025-02-21,35,96.82,0.73,57.8,1.48,17,False,0.0698,0.1132,0.457,0.0556,False,True,0.0835,0.0342,1.2,1.22,1.26,0.03,NONE,,-3.1,False,-7.6,-20.3,-6.1,-22.4,-3.1,False,-10.6,-38.9,-10.8,-22.4,,,,,,
AAON,2.0,COMP,2010-02-12,2010,2009-01-02,59,3.66,0.94,59.8,1.44,49,False,0.0395,0.076,0.627,,False,True,0.0231,0.02,0.58,0.86,,0.02,UP,1.0,14.1,False,8.3,7.9,6.8,-0.5,7.3,False,6.1,6.7,4.8,-0.5,38.6,False,13.0,-4.8,4.1,-0.5
AAON,2.0,COMP,2013-04-12,2013,2010-08-27,138,7.6,1.0,79.3,1.97,137,False,0.0673,0.1348,0.754,0.0407,False,True,0.0439,0.0691,0.65,1.51,1.65,0.0,UP,2.0,37.5,False,31.5,26.5,29.5,-2.5,43.4,False,35.1,28.9,29.4,-2.5,38.2,False,21.6,11.9,16.0,-2.5
AAON,2.0,COMP,2023-03-03,2023,2020-05-22,146,61.59,1.0,72.8,1.94,44,False,0.1104,0.1428,0.623,0.0442,False,True,0.0396,0.0282,0.36,1.3,2.5,0.05,UP,4.0,-2.4,False,-8.6,-21.7,-20.9,-4.8,5.1,False,-7.3,-22.4,-21.2,-4.8,33.6,False,4.8,-47.5,-16.1,-14.8
AAON,2.0,COMP,2026-05-08,2026,2024-02-02,119,139.38,1.0,73.2,1.95,100,False,0.1017,0.1795,0.403,0.0461,False,True,0.097,0.08,0.95,1.2,2.21,0.01,UP,3.0,-32.1,False,-37.2,-34.9,-33.8,-36.2,,,,,,,,,,,,
AAON,2.0,ANTI,2026-09-04,2026,2024-02-02,136,79.4,0.12,39.0,1.96,117,False,0.1124,0.1926,0.397,0.0461,False,True,0.1013,0.1448,0.9,1.4,2.44,0.01,NONE,,,,,,,,,,,,,,,,,,,
AAP,1.5,COMP,2010-05-21,2010,2009-02-20,66,42.24,1.0,68.9,1.37,63,False,0.0407,0.0635,0.712,,False,False,0.0261,0.025,0.64,0.79,,0.02,UP,1.0,13.1,False,14.1,15.7,12.7,0.0,31.8,False,20.5,15.1,14.3,0.0,28.4,False,3.5,-10.0,-1.4,0.0
AAP,1.5,COMP,2012-02-03,2012,2010-07-23,81,66.14,1.0,71.8,1.47,78,False,0.0633,0.0877,0.667,0.0335,False,True,0.0358,0.0182,0.57,0.92,1.89,0.02,UP,1.0,17.6,False,15.3,20.4,13.1,0.0,-11.4,False,-16.0,-7.9,-17.6,-13.3,-3.9,False,-18.8,-9.9,-14.3,-13.3
AAP,1.5,ANTI,2017-06-09,2017,2015-11-13,83,111.62,0.0,33.0,1.37,0,False,0.0503,0.0664,0.711,0.0315,False,True,0.0315,0.0282,0.63,1.17,1.6,0.05,DOWN,2.0,-26.7,False,-28.5,-28.9,-30.0,-27.3,-21.8,False,-31.9,-36.1,-32.8,-36.7,2.8,False,-13.6,-27.3,-22.9,-36.7
AAP,1.5,ANTI,2019-08-16,2019,2018-05-25,65,119.27,0.22,31.9,1.44,64,False,0.0452,0.0814,0.662,0.0578,False,True,0.0406,0.0181,0.9,1.01,0.78,0.05,NONE,,19.1,False,10.7,-0.5,9.5,-1.1,-2.1,False,-20.1,-38.4,-29.2,-3.5,16.8,False,-2.2,-37.6,-31.1,-44.9
AAP,1.5,ANTI,2020-03-13,2020,2019-04-26,47,99.35,0.0,26.0,1.5,0,False,0.0343,0.0782,0.511,0.0371,False,False,0.0235,0.063,0.69,0.96,0.92,0.04,DOWN,1.0,19.7,False,6.1,-2.8,-3.2,-33.8,36.6,False,11.3,-2.8,-4.6,-33.8,59.2,False,10.1,-36.0,-6.0,-33.8
