ticker,R,start,asof,base_len,close,base_hi,base_lo,range_ratio,drift,prior_dd,above_ma200,mad_med,cv,mid_share,pre_vol,pos_now,ma_now,slope_now,rsi_now,hl_now,wk_since_low_now,mad_tail8,mad_tail13,contr8,vol_dry8,rel_tight,zero_wk_share,spring,date,rev_yoy,rev_yoy_prev,rev_accel,rev_ttm_yoy,ni_ttm,gm,q_date,fcf_ttm,eps_actual,eps_yoy,surprise_pct,eps_turn_pos,quality,sector,industry,mkt_cap,short_ratio,short_pct_float,shares_short,shares_short_prior,short_chg_mom
GDS,2.0,2025-05-02,2026-09-11,72,31.06,46.48,23.69,1.96,0.25,-0.47,True,0.1057,0.1562,0.653,0.1229,0.32,False,-0.203,41.1,0,67,0.0267,0.0351,0.25,0.68,0.86,0.0,False,2026-09-11,0.06169899334135098,0.23646846785974218,-0.1747694745183912,0.11717441894709624,3746926530.0,0.19482439595303747,2026-06-30,-781804374.0,0.52,2.1304347826086953,-61.4815,True,False,Technology,Information Technology Services,6175638016.0,,0.1162,,,
GEHC,1.5,2025-02-28,2026-09-11,81,64.24,87.19,60.34,1.45,-0.28,-0.35,False,0.0582,0.0956,0.617,0.0269,0.15,True,0.008,43.7,1,75,0.0403,0.0477,0.69,0.75,2.16,0.01,False,2026-09-11,0.05773072313224126,0.0741050868746076,-0.016374363742366338,0.013924367643376012,1592000000.0,0.4117091595845137,2026-06-30,895000000.0,1.13,0.06603773584905645,8.6538,False,True,Healthcare,Medical Devices,29081231360.0,,0.0476,,,
GEL,1.5,2025-02-28,2026-09-11,81,15.86,17.67,12.02,1.47,0.33,-0.07,True,0.0425,0.0833,0.679,0.042,0.68,False,-0.075,53.1,0,80,0.0186,0.0511,0.44,0.73,1.01,0.02,False,2026-09-11,0.4098259431612199,0.12112143526038688,0.288704507900833,-0.17251250164183485,78735000.0,0.3206421112980385,2026-06-30,344684000.0,0.26,3.166666666666667,1200.0,True,True,Energy,Oil & Gas Midstream,1905321216.0,,0.0416,,,
GEMI,2.0,2026-03-13,2026-09-11,27,4.39,7.76,3.9,1.99,-0.36,-0.88,,0.0661,0.1672,0.185,0.1443,0.13,False,-0.114,26.9,0,6,0.035,0.0234,0.53,0.81,0.46,0.0,False,2026-09-11,0.3255891912375566,0.1478334377869437,0.1777557534506129,0.43502158252292,-517039000.0,1.0,2026-06-30,-311387000.0,-0.89,0.7427745664739884,-25.3521,False,False,Financial Services,Capital Markets,578248832.0,,0.1842,,,
GFI,2.0,2025-08-08,2026-09-11,58,44.67,55.9,28.24,1.98,0.15,0.17,True,0.1069,0.1544,0.724,0.0735,0.59,False,-0.085,56.6,0,56,0.0828,0.1529,0.77,1.09,1.45,0.0,False,2026-09-11,1.8002479824850512,1.3666024476369496,0.43364553484810164,1.2944466113241595,6290809018.0,0.5786690022437174,2026-06-30,6203100750.0,0.0,-1.0,-100.0,False,True,Basic Materials,Gold,40179429376.0,,0.0098,,,
GFS,2.0,2026-03-20,2026-09-11,26,45.96,85.71,42.88,2.0,-0.13,-0.23,False,0.2114,0.2341,0.385,0.0575,0.07,False,-0.083,40.3,0,24,0.0823,0.1478,0.39,0.89,3.68,0.0,False,2026-09-11,0.05805687203791465,0.0309148264984227,0.027142045539491955,0.01403098509207834,716000000.0,0.28275475923852184,2026-06-30,796000000.0,0.33,-0.21428571428571422,3.125,False,True,Technology,Semiconductors,25761505280.0,,0.1494,,,
GGAL,1.5,2025-10-31,2026-09-11,46,44.72,56.9,39.31,1.45,-0.29,-0.42,True,0.0849,0.1008,0.543,0.0735,0.31,True,0.065,47.4,0,19,0.0436,0.0899,0.51,0.66,1.16,0.0,False,2026-09-11,0.3261066597775777,0.010058588420479353,0.31604807135709834,0.7580734961068698,173310852000.0,0.7029796763526659,2026-06-30,4750533692000.0,1.14,0.4430379746835441,26.6667,False,True,Financial Services,Banks - Regional,7432227840.0,,0.1755,,,
GGAL,2.0,2025-10-10,2026-09-11,49,44.72,56.9,31.26,1.82,0.02,-0.54,True,0.0966,0.1267,0.653,0.0726,0.53,True,0.065,47.4,0,47,0.0436,0.0899,0.45,0.62,1.33,0.0,False,2026-09-11,0.3261066597775777,0.010058588420479353,0.31604807135709834,0.7580734961068698,173310852000.0,0.7029796763526659,2026-06-30,4750533692000.0,1.14,0.4430379746835441,26.6667,False,True,Financial Services,Banks - Regional,7432227840.0,,0.1755,,,
GHLD,1.5,2025-09-05,2026-09-11,54,68.3,81.33,56.13,1.45,0.17,0.04,,0.0635,0.0892,0.685,0.0195,0.48,False,-0.079,51.3,0,53,0.0323,0.0378,0.51,1.24,3.26,0.06,False,2026-09-11,,,,,,,2025-09-30,24852000.0,0.75,0.47058823529411764,41.5094,False,,Financial Services,Mortgage Finance,1246124800.0,,0.0179,,,
GIB,1.5,2026-01-16,2026-09-11,35,69.06,91.31,61.18,1.49,-0.39,-0.49,False,0.0466,0.0915,0.571,0.0287,0.26,True,0.005,44.9,0,12,0.0158,0.063,0.34,0.87,1.62,0.0,False,2026-09-11,0.025143135439938957,0.032996893927512705,-0.007853758487573748,0.05669664694782073,1733272000.0,0.1625679521834133,2026-06-30,2362691911.0,1.66,-0.20952380952380958,0.0,False,True,Technology,Information Technology Services,14538764288.0,,0.0053,,,
GIC,2.0,2024-04-12,2026-09-11,127,38.66,39.81,20.35,1.96,0.27,-0.51,True,0.1083,0.1581,0.685,0.0412,0.94,True,0.178,66.5,1,73,0.0196,0.0792,0.18,1.64,2.63,0.0,False,2026-09-11,0.07718027305656161,0.09158878504672896,-0.01440851199016735,0.084251849614978,87100000.0,0.40196585618210035,2026-06-30,87300000.0,0.54,-0.1692307692307692,0.0,False,True,Industrials,Industrial Distribution,1485844224.0,,0.0462,,,
GIL,1.5,2025-07-04,2026-09-11,63,48.93,71.63,48.93,1.46,0.03,-0.07,True,0.0536,0.0899,0.587,0.0375,0.0,False,-0.078,39.7,1,0,0.0378,0.0347,0.71,1.0,1.43,0.02,False,2026-09-11,0.6793333053892217,0.6383165278386673,0.04101677755055433,0.40994034608133667,62656040.0,0.2813863010562826,2026-06-30,490323968.0,1.28,0.31958762886597947,15.3153,False,True,Consumer Cyclical,Apparel Manufacturing,8972545024.0,,0.0716,,,
GLAD,1.5,2025-09-05,2026-09-11,54,19.38,23.4,15.76,1.49,-0.08,-0.39,True,0.0397,0.0693,0.741,0.0291,0.47,True,0.069,54.1,2,24,0.0097,0.0165,0.24,0.87,1.36,0.04,False,2026-09-11,0.7174702774108321,0.8881461675579323,-0.17067589014710016,-0.17272062663185384,50255000.0,0.6894529372175753,2026-06-30,-150757000.0,0.49,-0.020000000000000018,0.0,False,False,Financial Services,Asset Management,440112960.0,,0.0425,,,
GLBE,2.0,2025-02-21,2026-09-11,82,36.5,45.07,27.89,1.62,0.04,-0.56,True,0.072,0.1012,0.72,0.0633,0.5,True,0.237,50.0,1,17,0.0498,0.0487,0.69,1.03,1.14,0.04,False,2026-09-11,0.3914937382781778,0.3275929261330721,0.06390081214510568,0.31397204027300685,153713000.0,0.4410468227424749,2026-06-30,290033000.0,0.27,0.35000000000000003,22.7273,False,True,Consumer Cyclical,Internet Retail,6245027840.0,,0.0335,,,
GLP,1.5,2024-08-16,2026-09-11,109,54.07,54.07,36.97,1.46,0.21,-0.12,True,0.0573,0.0827,0.743,0.0432,1.0,True,0.057,68.5,2,108,0.0275,0.0369,0.48,1.06,1.33,0.02,False,2026-09-11,0.46794858356251723,0.15887885471812302,0.3090697288443942,0.20353773963267519,172421999.0,0.04843002623051998,2026-06-30,199432000.0,1.86,2.381818181818182,50.0,False,True,Energy,Oil & Gas Midstream,1785533696.0,,0.0086,,,
GLUE,2.0,2025-10-31,2026-09-11,46,14.32,24.56,12.31,2.0,0.12,0.11,True,0.1184,0.1786,0.63,0.1632,0.16,True,0.018,41.7,0,44,0.0684,0.1622,0.58,0.93,0.73,0.02,False,2026-09-11,-0.6133482797275157,-0.9504291820226307,0.337080902295115,-0.8385996651422022,-161116000.0,1.0,2026-06-30,-71315000.0,-0.43,-1.866666666666667,-72.0,False,False,Healthcare,Biotechnology,1200359552.0,,0.2152,,,
GLW,2.0,2026-02-06,2026-09-11,32,163.12,220.63,121.52,1.82,0.32,0.18,True,0.1211,0.1528,0.688,0.047,0.42,True,0.002,52.2,0,31,0.0551,0.0884,0.45,0.75,2.58,0.0,False,2026-09-11,0.1664940445365095,0.2004634994206258,-0.03396945488411629,0.1941433197240603,1900000000.0,0.3613762486126526,2026-06-30,2395000000.0,0.78,0.3000000000000001,2.6316,False,True,Technology,Electronic Components,143335014400.0,,0.0263,,,
