ticker,signal,date,price,fwd13w,fwd26w,fwd52w,exc13w,exc26w,exc52w,mae26w
EAT,BREAKOUT,2023-12-18,42.84,7.6,66.3,213.4,-2.8,50.6,187.0,-10.8
EBAY,BREAKOUT,2020-05-04,38.02,31.5,21.1,43.7,16.6,0.3,-3.0,-0.1
EBAY,BREAKOUT,2021-02-01,56.68,-3.6,5.9,-3.7,-12.9,-9.0,-20.9,-13.3
EBAY,BOTTOM,2023-03-06,39.67,9.6,4.5,22.6,-2.2,-11.8,-12.0,0.0
EBAY,BREAKOUT,2026-04-13,104.36,7.4,,,2.4,,,-6.4
EBC,BOTTOM,2023-12-04,12.0,3.4,2.8,44.9,-8.2,-14.1,11.0,-1.6
EBC,BREAKOUT,2024-07-08,14.04,13.4,13.1,9.9,9.6,8.8,-2.9,0.0
EBC,BREAKOUT,2025-11-24,18.43,4.6,6.2,,3.9,-5.1,,-0.8
EBS,BOTTOM,2019-12-23,54.0,-5.1,39.4,73.8,15.9,45.5,57.4,-8.6
EBS,BREAKOUT,2020-02-17,65.94,28.3,94.2,56.3,39.2,91.3,37.1,-25.2
EBS,BOTTOM,2021-08-30,63.21,-33.7,-34.2,-63.6,-34.1,-30.2,-51.4,-47.6
EBS,BOTTOM,2024-05-20,4.76,100.2,99.2,34.5,93.7,86.0,23.7,0.0
EBS,BREAKOUT,2024-07-01,7.93,17.9,30.1,-11.9,14.3,22.7,-26.0,-17.4
EBS,BOTTOM,2024-09-09,7.87,7.8,-27.4,3.4,-0.1,-28.2,-15.0,-27.4
EBS,BOTTOM,2025-09-22,8.91,39.5,-11.0,,34.9,-7.4,,-11.0
EBS,BREAKOUT,2025-10-27,12.48,-9.1,-32.1,,-10.9,-38.4,,-36.5
EC,BREAKOUT,2019-12-23,9.64,-54.4,-40.6,-29.8,-33.4,-34.5,-46.3,-64.4
EC,BOTTOM,2021-02-15,6.31,1.1,8.8,26.1,-5.6,-5.6,13.3,-1.6
EC,BOTTOM,2021-08-02,6.7,16.6,15.3,-5.6,10.4,13.3,-0.4,0.0
EC,BOTTOM,2023-02-27,7.01,-8.1,11.1,22.4,-14.3,-1.4,-6.5,-15.9
EC,BOTTOM,2025-01-27,7.98,-2.7,-1.0,50.1,2.9,-4.9,33.8,-2.7
EC,BOTTOM,2025-05-05,7.77,4.8,21.6,62.6,-8.5,2.0,30.4,0.0
ECAT,BREAKOUT,2023-03-27,8.72,2.8,-0.5,22.9,-5.9,-5.7,-6.7,-1.5
ECHO,BOTTOM,2020-06-15,29.34,-3.0,-30.5,-8.3,-10.6,-51.1,-44.8,-30.5
ECHO,BOTTOM,2023-04-03,18.03,2.6,-20.4,-26.2,-5.0,-26.1,-54.8,-20.4
ECHO,BREAKOUT,2023-08-07,23.01,-56.6,-41.2,-27.2,-55.8,-54.6,-48.4,-56.6
ECO,BREAKOUT,2025-10-13,28.83,28.3,72.3,,23.9,64.8,,0.0
ECPG,BOTTOM,2019-04-29,28.73,21.5,18.4,-18.0,21.5,13.3,-16.1,0.0
ECPG,BREAKOUT,2020-08-03,42.98,-27.1,-23.3,12.2,-32.2,-40.2,-22.0,-30.9
ECPG,BOTTOM,2020-10-05,38.45,-12.5,1.0,31.1,-22.9,-18.5,3.1,-22.8
ECPG,BREAKOUT,2021-05-31,47.37,1.9,24.0,27.4,-5.6,16.0,29.0,-3.2
ECPG,BOTTOM,2023-03-20,45.27,3.6,0.9,3.0,-6.2,-8.6,-30.6,-2.3
ECPG,BOTTOM,2025-03-24,34.26,15.1,27.6,101.0,4.1,7.8,85.6,-14.4
ECPG,BREAKOUT,2025-11-24,51.89,31.6,54.0,,30.9,42.7,,0.0
ECVT,BREAKOUT,2021-01-04,12.3,9.7,-0.9,-17.8,1.5,-15.9,-41.7,-9.2
ED,BREAKOUT,2024-05-06,90.6,4.3,2.1,14.1,1.6,-13.4,4.3,-7.8
ED,BREAKOUT,2026-02-09,111.9,-5.8,,,-14.6,,,-5.8
EDSA,BOTTOM,2019-03-18,48.3,-12.2,-3.6,-73.9,-18.0,-11.5,-57.5,-44.6
EDSA,BREAKOUT,2019-05-27,81.9,-67.4,-57.3,-73.8,-74.1,-72.5,-86.6,-67.4
EDSA,BREAKOUT,2020-07-27,47.95,-11.8,-15.9,-27.2,-12.2,-30.2,-63.5,-38.0
EDSA,BOTTOM,2023-05-01,7.42,-17.0,-52.3,-37.6,-25.7,-58.4,-63.3,-58.1
EDSA,BOTTOM,2024-08-26,4.5,-45.8,-51.3,-48.4,-53.0,-57.4,-64.3,-62.2
EDSA,BOTTOM,2025-11-24,1.75,25.7,312.6,,25.0,301.2,,-54.3
EDSA,BOTTOM,2026-07-13,6.6,,,,,,,
EDU,BREAKOUT,2022-07-25,26.83,-9.5,60.3,104.7,-4.3,60.9,92.0,-19.6
EDU,BOTTOM,2024-10-14,68.95,-12.8,-35.8,-18.5,-15.4,-26.4,-33.6,-38.3
EDU,BOTTOM,2025-07-28,44.13,33.4,35.2,,23.4,23.3,,0.0
EE,BREAKOUT,2026-01-12,33.09,5.2,17.7,,2.3,9.7,,-2.6
EEFT,BREAKOUT,2018-09-10,102.3,2.4,35.0,40.5,12.5,36.9,34.9,-5.1
EFC,BREAKOUT,2018-05-07,6.16,6.4,7.3,28.6,2.2,4.6,20.9,0.0
EFC,BOTTOM,2023-03-06,7.5,18.7,22.9,13.8,6.8,6.6,-20.8,-5.8
EFC,BREAKOUT,2024-07-08,10.2,-0.8,-0.9,15.1,-4.7,-5.3,2.4,-4.1
EFOR,BOTTOM,2019-05-27,50.73,23.1,32.1,21.4,16.4,16.8,8.6,0.0
EFOR,BREAKOUT,2019-12-09,69.88,-41.4,-15.5,19.5,-26.6,-12.4,1.8,-55.3
EFSC,BREAKOUT,2019-12-16,42.11,-45.4,-34.2,-25.1,-17.2,-31.4,-42.3,-49.8
EFSC,BREAKOUT,2022-10-24,48.94,-2.2,-18.9,-33.5,-7.0,-26.7,-40.8,-18.9
EFSC,BOTTOM,2023-08-21,36.34,-0.5,6.2,39.2,-4.3,-10.1,9.6,-10.5
EFSC,BREAKOUT,2024-07-15,45.49,12.3,22.8,26.1,5.5,13.3,10.3,0.0
EFX,BOTTOM,2017-12-11,110.6,3.6,4.5,-17.6,0.3,-0.4,-16.6,-6.1
EFX,BREAKOUT,2020-12-07,180.41,-9.2,23.2,57.9,-17.2,6.5,27.6,-13.8
EFXT,BREAKOUT,2018-11-05,12.21,-8.0,-7.9,-37.9,-5.9,-12.7,-51.3,-16.9
EFXT,BOTTOM,2021-04-12,5.95,-5.3,39.8,20.6,-9.0,32.2,14.3,-8.0
EFXT,BREAKOUT,2021-10-04,7.41,-17.9,-9.8,-34.7,-24.7,-12.7,-18.8,-31.8
EFXT,BOTTOM,2023-01-02,6.03,-3.1,14.0,-26.9,-8.9,0.1,-49.3,-12.2
EFXT,BREAKOUT,2024-09-30,6.69,52.1,-3.2,68.0,48.4,8.0,49.7,-4.4
EFXT,BREAKOUT,2025-09-08,10.55,49.0,98.1,,45.0,96.8,,0.0
EG,BREAKOUT,2019-04-29,204.65,2.4,9.9,-29.2,2.4,4.8,-27.3,-0.6
EG,BOTTOM,2020-11-02,187.77,4.9,31.3,33.1,-6.3,9.9,-2.6,0.0
EG,BREAKOUT,2022-10-24,300.81,9.7,18.7,22.2,4.9,10.9,15.0,-4.0
EGBN,BREAKOUT,2017-09-25,52.33,-13.6,-10.7,-24.5,-20.4,-16.4,-42.4,-25.5
EGBN,BOTTOM,2020-01-20,35.72,-29.1,-29.4,1.6,-15.7,-28.0,-17.0,-44.2
EGBN,BOTTOM,2020-07-13,24.78,-3.7,47.6,84.6,-12.1,29.9,48.5,-16.8
EGBN,BOTTOM,2023-03-06,33.58,-39.7,-37.2,-34.6,-51.5,-53.5,-69.2,-55.7
EGBN,BOTTOM,2024-01-15,25.32,-19.0,-15.1,-5.2,-22.0,-29.6,-30.7,-38.8
EGBN,BREAKOUT,2026-01-19,26.87,-2.2,,,-6.0,,,-10.6
EGO,BREAKOUT,2019-06-24,5.8,35.4,31.1,59.5,34.1,19.9,55.0,0.0
EGO,BOTTOM,2019-10-07,7.36,1.8,4.7,67.9,-8.7,9.8,48.6,-30.3
EGO,BOTTOM,2020-09-07,10.6,20.9,7.8,-22.4,10.8,-11.1,-57.7,-5.0
EGO,BREAKOUT,2022-04-11,12.15,-55.0,-52.9,-5.3,-43.4,-35.2,-1.1,-56.1
EGO,BOTTOM,2022-05-23,8.13,-28.6,-7.0,24.9,-26.6,-4.7,22.0,-34.4
EGO,BOTTOM,2023-03-27,10.32,-2.5,-14.0,35.8,-11.2,-19.2,6.2,-16.4
EGO,BREAKOUT,2023-11-27,13.47,-19.9,19.6,18.3,-32.1,3.9,-14.7,-21.7
EGP,BREAKOUT,2018-05-28,75.39,2.9,6.6,20.0,-3.7,4.9,17.5,-4.0
EGP,BOTTOM,2020-06-15,98.27,13.7,17.4,42.9,6.2,-3.2,6.4,-3.2
EGP,BREAKOUT,2020-10-05,123.14,-5.8,3.5,21.2,-16.2,-16.0,-6.8,-8.9
EGP,BOTTOM,2023-03-06,139.77,9.7,16.0,19.5,-2.2,-0.4,-15.1,0.0
EGY,BOTTOM,2018-01-29,0.67,32.1,259.5,122.6,35.2,255.7,122.7,-4.8
EGY,BREAKOUT,2018-05-07,1.21,75.5,37.7,13.9,71.3,35.0,6.3,0.0
EGY,BOTTOM,2019-05-27,1.27,13.2,15.1,-37.6,6.4,-0.2,-50.4,-11.9
EGY,BOTTOM,2019-09-23,1.64,5.4,-54.6,-54.6,-4.5,-41.3,-68.0,-58.1
EGY,BOTTOM,2020-02-10,1.66,-58.7,-42.5,46.9,-44.0,-43.3,28.4,-61.3
EGY,BOTTOM,2021-04-12,1.87,7.3,39.1,219.5,3.6,31.5,213.2,-6.9
EGY,BOTTOM,2022-01-03,2.85,112.5,86.9,25.7,116.2,102.9,41.1,0.0
EGY,BOTTOM,2023-04-03,3.7,-11.2,-9.5,74.0,-18.8,-15.3,45.5,-16.9
EGY,BOTTOM,2023-07-31,3.66,4.9,-1.7,51.6,7.3,-13.2,30.7,-8.7
EGY,BREAKOUT,2024-03-11,4.89,11.2,3.0,-18.0,4.8,-7.6,-29.5,0.0
EGY,BOTTOM,2025-10-27,3.77,33.2,70.0,,31.4,63.7,,-11.1
EGY,BREAKOUT,2026-01-12,4.4,19.7,20.6,,16.8,12.5,,0.0
EH,BOTTOM,2021-04-05,34.34,-2.8,-36.8,-67.5,-9.0,-43.9,-77.7,-38.6
EH,BOTTOM,2023-04-24,11.11,94.5,22.5,64.2,84.2,23.0,40.2,-3.8
EH,BOTTOM,2023-09-11,17.21,2.3,-10.7,-29.4,-4.0,-26.5,-57.5,-40.5
EH,BOTTOM,2024-11-11,16.55,54.4,14.9,-8.7,50.0,12.8,-24.8,-15.0
EH,BREAKOUT,2025-02-10,25.56,-25.6,-30.0,-54.7,-23.3,-36.2,-67.8,-43.5
EHC,BOTTOM,2020-06-15,47.66,1.6,29.0,26.0,-6.0,8.4,-10.4,-7.7
EHC,BOTTOM,2022-05-16,49.45,2.8,9.9,22.0,-6.1,7.4,12.7,-12.7
EHC,BREAKOUT,2022-12-19,57.57,-11.5,10.3,14.4,-15.2,-3.7,-11.2,-12.9
EIG,BOTTOM,2020-10-26,26.02,-4.0,28.4,23.9,-17.8,-0.4,-18.7,-4.0
EIX,BREAKOUT,2019-07-08,51.2,1.8,8.7,-18.5,2.8,-0.7,-26.2,-6.4
EIX,BOTTOM,2020-07-27,41.99,1.9,6.9,2.5,1.5,-7.4,-33.8,-9.1
EIX,BREAKOUT,2021-10-25,50.26,-0.4,11.6,-0.1,3.0,21.3,13.9,-3.8
EIX,BREAKOUT,2023-03-27,60.17,-1.6,-8.3,4.8,-10.3,-13.5,-24.9,-8.3
EL,BREAKOUT,2019-02-18,144.48,4.2,24.7,33.0,2.4,21.7,11.2,-1.6
EL,BREAKOUT,2020-08-24,205.6,10.6,28.7,53.8,6.4,19.3,23.4,-4.7
EL,BOTTOM,2024-04-15,138.47,-30.9,-36.8,-61.4,-42.2,-55.7,-69.1,-40.7
EL,BOTTOM,2025-03-10,65.22,1.7,26.9,34.2,-4.7,9.4,15.2,-20.4
ELAN,BREAKOUT,2020-10-05,33.1,-5.2,-10.1,0.2,-15.6,-29.7,-27.9,-15.9
ELAN,BREAKOUT,2023-12-18,14.67,7.8,23.0,-20.7,-2.5,7.4,-47.1,-11.7
ELAN,BREAKOUT,2025-08-04,16.67,28.9,51.2,,23.3,42.2,,0.0
ELE,BOTTOM,2023-03-20,9.55,-7.0,-9.2,-12.5,-16.9,-18.7,-46.1,-12.0
ELF,BREAKOUT,2019-07-08,16.44,4.3,-6.8,22.0,5.3,-16.1,14.3,-9.7
ELF,BREAKOUT,2021-10-25,32.31,-13.0,-24.7,35.6,-9.6,-15.0,49.6,-27.2
ELS,BOTTOM,2020-06-15,54.43,-3.3,-3.9,19.5,-10.8,-24.5,-16.9,-7.6
ELS,BREAKOUT,2024-07-29,68.0,-3.8,-8.5,-14.4,-11.3,-22.1,-32.5,-9.9
ELS,BREAKOUT,2026-02-09,66.65,-9.1,,,-17.8,,,-9.1
ELV,BREAKOUT,2020-10-19,286.58,1.4,23.7,41.2,-9.8,2.3,8.3,-12.2
ELV,BREAKOUT,2024-01-29,474.41,6.8,8.8,-19.0,3.0,0.3,-42.3,0.0
ELV,BOTTOM,2026-02-16,339.45,15.8,,,7.4,,,-16.0
ELVA,BREAKOUT,2020-07-06,1.85,91.9,240.5,186.5,82.2,219.5,147.3,0.0
ELVA,BOTTOM,2022-10-31,3.45,30.4,5.8,-12.5,20.4,-4.8,-29.8,0.0
ELVA,BOTTOM,2023-03-20,3.7,0.8,-20.8,5.9,-9.1,-30.4,-27.7,-20.8
ELVA,BOTTOM,2024-02-12,4.08,-26.7,-50.2,-38.7,-33.0,-61.9,-62.4,-50.2
ELVA,BOTTOM,2025-01-06,2.46,0.8,55.7,259.8,8.6,47.6,238.8,-14.2
ELVA,BOTTOM,2025-04-21,2.7,66.7,144.4,260.7,50.6,120.7,229.6,-0.4
ELVA,BREAKOUT,2025-05-12,3.04,55.3,56.3,214.1,46.7,42.5,188.3,0.0
ELVN,BREAKOUT,2022-10-17,15.68,4.1,26.9,-19.3,-2.2,15.9,-33.6,0.0
ELVN,BREAKOUT,2024-04-29,22.65,2.5,22.0,-9.4,-2.0,9.6,-21.7,-7.5
ELVN,BOTTOM,2025-09-08,19.96,-15.5,39.1,,-19.5,37.8,,-22.1
EMBJ,BOTTOM,2019-02-11,20.7,-15.0,-13.0,-16.2,-18.5,-18.1,-40.2,-15.0
EMBJ,BREAKOUT,2021-03-08,10.29,58.0,55.4,1.0,50.0,41.6,-7.1,-10.4
EMBJ,BREAKOUT,2023-02-27,13.69,13.8,16.0,51.6,7.5,3.5,22.8,-3.4
EMBJ,BREAKOUT,2023-11-27,18.6,11.6,48.7,104.5,-0.6,33.0,71.5,-7.3
EME,BREAKOUT,2017-10-23,76.84,4.1,-5.8,-11.3,-7.7,-10.2,-16.1,-5.8
EME,BREAKOUT,2019-04-29,80.7,-0.6,9.5,-27.7,-0.6,4.4,-25.9,-2.7
EME,BOTTOM,2020-09-14,67.47,30.4,64.2,68.4,18.3,45.6,33.0,-3.5
EME,BREAKOUT,2022-10-24,138.6,4.8,22.4,47.2,0.0,14.6,40.0,0.0
EMN,BOTTOM,2019-05-20,52.84,-9.3,14.7,-0.9,-10.6,3.7,-7.5,-9.3
EMN,BREAKOUT,2019-11-04,65.54,-13.0,-23.7,5.7,-21.1,-19.3,-9.8,-50.2
EMN,BREAKOUT,2020-09-14,68.31,24.5,35.1,26.0,12.4,16.4,-9.4,-7.8
EMN,BOTTOM,2026-03-16,64.6,12.2,,,-3.2,,,0.0
EMR,BREAKOUT,2023-08-21,92.93,-8.8,9.7,9.4,-12.7,-6.6,-20.2,-11.4
EMR,BREAKOUT,2025-06-23,131.04,-3.1,2.8,9.5,-11.0,-10.2,-10.4,-5.0
ENB,BOTTOM,2020-09-14,21.23,9.7,23.6,39.9,-2.4,5.0,4.5,-10.0
ENLT,BREAKOUT,2025-05-12,19.05,36.9,96.6,350.8,28.3,82.9,324.9,-8.1
ENOV,BREAKOUT,2021-01-04,67.9,10.0,17.2,13.6,1.8,2.2,-10.3,-5.9
ENOV,BREAKOUT,2021-10-11,87.13,-12.1,-20.6,-48.4,-16.7,-19.4,-29.8,-27.4
ENOV,BOTTOM,2023-03-06,53.85,6.4,0.4,15.1,-5.5,-16.0,-19.5,-7.3
ENOV,BOTTOM,2025-01-20,47.79,-26.6,-42.4,-51.9,-17.4,-47.8,-66.5,-45.0
ENOV,BOTTOM,2026-06-08,21.8,,,,,,,0.0
ENPH,BOTTOM,2017-09-18,1.41,79.4,242.6,212.1,71.6,238.2,192.9,-3.5
ENPH,BREAKOUT,2017-11-06,1.97,16.2,158.4,182.2,14.4,151.7,172.6,-1.0
ENPH,BREAKOUT,2019-02-04,7.44,88.4,328.1,411.4,81.5,319.3,386.3,0.0
ENPH,BOTTOM,2019-09-30,23.45,24.9,22.3,285.6,14.8,37.1,270.0,-21.4
ENPH,BOTTOM,2020-03-23,32.38,39.9,127.4,369.6,21.0,96.6,310.9,-11.4
ENPH,BREAKOUT,2021-10-25,231.63,-46.5,-30.3,31.8,-43.1,-20.6,45.8,-46.5
ENPH,BREAKOUT,2022-07-25,284.18,7.4,-26.1,-45.7,12.6,-25.4,-58.4,-26.1
ENPH,BOTTOM,2022-10-10,237.87,3.3,-12.2,-48.0,-8.6,-28.5,-70.5,-22.8
ENPH,BOTTOM,2024-03-11,107.73,15.7,2.0,-46.0,9.2,-8.6,-57.5,-9.8
ENPH,BOTTOM,2024-07-15,105.46,-13.1,-39.6,-62.5,-19.9,-49.2,-78.2,-43.6
ENPH,BREAKOUT,2026-05-11,52.89,,,,,,,-21.4
ENPH,BOTTOM,2026-06-01,56.07,,,,,,,-25.9
ENR,BREAKOUT,2018-03-26,44.6,6.2,-0.6,-22.9,2.7,-12.1,-32.3,-8.9
ENS,BREAKOUT,2023-01-09,79.13,0.6,36.2,21.1,-3.3,22.6,-0.3,-2.4
ENSG,BREAKOUT,2025-08-04,160.39,12.1,23.2,,6.5,14.2,,0.0
ENTG,BREAKOUT,2019-04-08,39.0,-8.7,18.2,24.5,-12.8,15.1,26.6,-14.5
ENTG,BREAKOUT,2023-06-26,109.57,-15.2,8.3,22.6,-12.0,0.3,-1.9,-20.7
ENTG,BOTTOM,2025-11-10,78.16,68.0,70.3,,66.3,59.6,,-5.9
ENTG,BREAKOUT,2026-01-12,117.17,24.6,18.4,,21.6,10.4,,-7.7
ENVA,BOTTOM,2019-05-27,21.35,11.9,7.9,-33.7,5.2,-7.4,-46.5,-6.9
ENVA,BOTTOM,2020-09-14,16.55,45.3,121.1,93.7,33.2,102.5,58.3,-7.3
ENVA,BREAKOUT,2020-12-21,25.78,37.9,34.9,56.7,30.2,18.6,27.5,-12.3
ENVA,BOTTOM,2022-12-12,37.61,11.2,38.7,43.7,9.1,23.2,19.4,0.0
ENVA,BREAKOUT,2023-01-30,53.3,-18.7,3.4,1.3,-19.2,-5.8,-20.4,-21.5
EOG,BREAKOUT,2017-12-18,78.23,-1.0,11.0,-18.0,2.1,7.4,-9.7,-6.4
EOG,BOTTOM,2019-04-15,76.68,-15.9,-37.5,-58.9,-18.9,-41.2,-59.8,-37.5
EOG,BOTTOM,2020-02-10,55.91,-35.8,-34.9,-15.8,-21.1,-35.7,-34.3,-53.6
EOLS,BOTTOM,2019-04-29,24.8,-31.7,-35.7,-84.6,-31.7,-40.8,-82.7,-45.3
EOLS,BREAKOUT,2021-02-15,12.29,-23.2,-11.8,-29.0,-29.9,-26.2,-41.8,-26.3
EOLS,BOTTOM,2021-04-26,9.11,18.8,-14.2,22.8,13.3,-24.9,22.8,-25.1
EOLS,BREAKOUT,2022-05-23,13.61,-28.8,-44.0,-35.5,-26.8,-41.7,-38.3,-45.1
EOLS,BREAKOUT,2024-01-15,11.85,-2.7,0.9,-11.3,-5.7,-13.6,-36.8,-11.0
EPAC,BREAKOUT,2018-06-18,29.38,0.2,-33.4,-19.3,-6.6,-22.0,-28.5,-33.4
EPAC,BOTTOM,2020-10-19,19.6,11.9,36.3,4.1,0.7,14.8,-28.7,-9.7
EPAC,BREAKOUT,2022-10-17,24.11,-0.2,2.7,16.4,-6.5,-8.4,2.1,-4.0
EPAM,BOTTOM,2022-09-19,364.12,-11.1,-23.5,-28.3,-15.7,-32.0,-47.1,-23.5
EPAM,BOTTOM,2023-03-06,282.74,-25.3,-6.2,9.4,-37.1,-22.5,-25.2,-25.3
EPAM,BOTTOM,2023-12-04,268.5,15.2,-34.1,-8.6,3.6,-51.0,-42.4,-34.1
EPAM,BOTTOM,2025-01-13,229.08,-35.8,-28.1,-7.2,-24.1,-33.8,-24.3,-36.8
EPC,BOTTOM,2020-03-16,22.19,15.2,17.7,58.5,-20.3,-28.0,-14.5,0.0
EPC,BREAKOUT,2020-11-09,31.8,-5.4,24.1,24.4,-15.5,6.9,-7.9,-13.1
EPC,BOTTOM,2022-03-28,33.86,-4.9,2.5,17.1,10.6,23.0,25.2,-11.2
EPC,BOTTOM,2022-10-31,36.17,12.6,10.6,-5.8,2.5,0.1,-23.1,-2.2
EPC,BREAKOUT,2026-06-22,27.72,,,,,,,-4.5
EPD,BREAKOUT,2019-03-18,16.94,1.7,3.2,-46.7,-4.1,-4.6,-30.3,-2.7
EPD,BREAKOUT,2023-04-10,21.49,0.2,6.3,16.0,-9.1,0.9,-9.6,-3.8
EPR,BREAKOUT,2018-07-30,42.39,0.8,8.9,15.0,4.5,12.7,9.8,-4.3
EPR,BOTTOM,2021-01-25,27.72,20.4,27.5,12.7,7.2,8.2,-8.3,-1.1
EPR,BOTTOM,2023-03-06,29.57,23.0,22.1,22.2,11.2,5.8,-12.4,-6.3
EPR,BREAKOUT,2024-08-19,41.76,-3.7,7.8,21.7,-9.9,0.3,5.5,-6.2
EPRT,BOTTOM,2020-11-30,16.81,8.0,30.0,32.9,3.8,14.9,8.6,-5.4
EPRT,BREAKOUT,2023-01-30,21.92,0.5,-3.9,2.4,0.0,-13.1,-19.3,-8.7
EQBK,BOTTOM,2020-01-20,26.13,-39.8,-48.1,-16.1,-26.4,-46.7,-34.8,-51.1
EQBK,BOTTOM,2020-12-28,20.11,27.5,42.2,57.9,20.0,25.4,29.2,0.0
EQBK,BREAKOUT,2022-10-24,33.45,-18.0,-33.1,-32.0,-22.8,-40.9,-39.2,-33.1
EQBK,BOTTOM,2023-08-07,25.58,-4.9,22.1,40.0,-4.1,8.8,18.7,-12.4
EQBK,BREAKOUT,2025-12-08,46.27,-6.4,4.2,,-3.8,-5.2,,-8.0
EQH,BREAKOUT,2020-11-30,23.64,13.8,17.0,18.5,9.6,1.9,-5.8,-8.6
EQH,BREAKOUT,2023-12-04,30.28,5.3,26.6,50.6,-6.4,9.7,16.8,0.0
EQIX,BREAKOUT,2024-10-21,880.44,3.4,-7.4,-6.2,-2.0,-3.1,-24.6,-15.4
EQIX,BREAKOUT,2026-02-09,946.33,11.4,,,2.7,,,-2.9
EQNR,BOTTOM,2020-02-10,11.26,-20.0,-2.5,8.6,-5.3,-3.3,-9.9,-44.7
EQNR,BREAKOUT,2023-10-09,27.44,-8.9,-12.7,-17.0,-19.9,-32.0,-53.1,-22.4
EQNR,BREAKOUT,2025-06-09,26.29,-11.2,-14.3,37.6,-21.6,-29.2,11.9,-15.4
EQNR,BREAKOUT,2026-02-02,26.88,35.1,,,28.0,,,0.0
EQR,BOTTOM,2021-01-25,49.85,21.4,38.7,48.6,8.3,19.4,27.6,0.0
EQR,BREAKOUT,2021-03-08,59.39,10.9,12.7,21.8,2.9,-1.1,13.8,-2.7
EQT,BOTTOM,2018-05-07,25.41,-1.9,-29.3,-23.6,-6.1,-32.0,-31.2,-35.9
EQT,BOTTOM,2019-05-13,19.23,-40.5,-50.0,-38.1,-42.0,-60.1,-40.3,-54.3
EQT,BREAKOUT,2022-01-10,22.22,79.1,55.4,48.7,84.6,71.9,61.6,-13.6
EQX,BOTTOM,2020-03-24,6.44,73.0,82.9,25.6,54.1,52.1,-33.2,0.0
EQX,BOTTOM,2022-01-18,6.87,6.7,-41.1,-34.7,9.1,-32.0,-26.6,-42.0
EQX,BOTTOM,2023-03-28,5.27,-9.8,-22.9,16.1,-18.5,-28.1,-13.5,-22.9
EQX,BREAKOUT,2024-03-26,6.12,-15.0,-0.7,12.2,-19.4,-10.6,4.7,-17.9
EQX,BOTTOM,2026-03-31,14.59,-29.3,,,-43.2,,,-40.9
ERAS,BOTTOM,2024-06-24,2.36,13.6,7.6,-44.5,8.2,-2.4,-58.9,-8.1
ERAS,BREAKOUT,2024-07-08,2.97,-7.4,-20.4,-51.2,-11.2,-24.7,-63.9,-20.4
ERAS,BOTTOM,2025-07-07,1.45,66.2,366.2,1177.9,61.2,354.3,1155.5,-4.1
ERAS,BREAKOUT,2025-11-24,3.17,330.9,305.0,,330.2,293.7,,0.0
ERIC,BREAKOUT,2018-04-16,6.22,6.0,20.3,31.5,0.7,15.8,20.6,-6.8
ERIC,BREAKOUT,2023-12-11,5.47,-4.2,-0.7,44.5,-13.1,-16.7,14.5,-16.4
ERIE,BREAKOUT,2022-10-03,215.38,9.8,2.1,34.8,2.3,-11.6,14.6,-1.9
ERIE,BREAKOUT,2023-08-07,277.15,-3.9,22.9,56.9,-3.2,9.6,35.6,-5.7
ERII,BOTTOM,2018-04-02,8.27,-2.4,0.0,12.0,-8.9,-11.8,-1.3,-2.8
ERII,BOTTOM,2018-06-25,8.08,10.8,-19.2,29.0,3.1,-11.5,18.8,-20.5
ERII,BREAKOUT,2020-11-30,11.29,45.0,77.9,87.3,40.8,62.7,63.0,0.0
ERII,BREAKOUT,2022-09-05,26.02,-16.5,-14.5,-5.7,-13.6,-10.2,-17.0,-25.9
ERII,BREAKOUT,2023-06-05,27.03,-9.2,-32.7,-50.7,-13.2,-40.6,-76.7,-45.1
ERII,BREAKOUT,2024-11-04,19.71,-26.3,-42.3,-29.1,-27.1,-37.3,-42.6,-42.3
ERII,BOTTOM,2024-12-09,16.11,1.7,-23.3,-10.2,8.2,-22.7,-24.4,-29.4
ERII,BOTTOM,2025-12-01,14.72,-27.9,-45.6,,-26.3,-53.8,,-45.6
ERNA,BOTTOM,2018-04-30,70950.0,-3.4,-19.2,-34.7,-10.5,-22.4,-47.3,-19.7
ERNA,BOTTOM,2019-06-24,56850.0,-8.4,-40.9,-42.7,-9.7,-52.1,-47.2,-40.9
ERNA,BOTTOM,2020-10-12,32250.0,11.2,84.7,112.8,2.5,63.6,82.6,-16.7
ERNA,BREAKOUT,2021-01-25,58500.0,538.5,47.3,-67.6,525.3,28.0,-88.6,-51.9
ERNA,BOTTOM,2021-06-07,107250.0,-14.3,-62.9,-95.6,-19.6,-74.6,-88.7,-63.8
ERNA,BOTTOM,2024-05-27,712.5,-2.6,-77.4,-88.4,-9.9,-92.3,-101.6,-77.4
ERNA,BOTTOM,2024-08-19,693.75,-71.9,-83.2,-94.6,-78.2,-90.7,-110.8,-86.5
ERO,BOTTOM,2022-05-23,12.29,-16.1,-0.5,44.9,-14.1,1.8,42.1,-31.2
ERO,BREAKOUT,2024-05-13,23.87,-17.1,-36.0,-45.2,-22.1,-47.3,-58.8,-36.0
ERO,BOTTOM,2025-09-01,14.97,67.0,85.4,,60.8,81.0,,0.0
ES,BOTTOM,2024-06-03,53.42,15.1,3.1,17.2,13.5,-11.4,3.6,-3.2
ESAB,BREAKOUT,2025-07-21,132.74,-9.8,-9.3,,-16.4,-18.1,,-20.4
