ticker,kind,date,fwd13w,fwd26w,fwd52w
WDC,C3,2018-04-24,-10.2,-48.1,-43.2
WDC,C3,2023-09-05,2.2,37.5,43.9
WDC,C3,2023-09-11,15.7,38.3,54.5
WDC,C3,2023-09-15,15.9,46.7,59.2
WDC,C3,2023-09-21,18.5,53.6,49.8
WDC,C3,2023-09-27,17.5,58.3,44.7
WDC,C3,2023-10-03,11.7,61.2,49.4
WDC,C3,2023-10-09,11.5,56.5,48.1
WDC,C3,2023-10-13,17.2,46.7,52.0
WDC,C3,2023-10-19,34.8,65.7,51.7
WDC,C3,2024-10-18,0.6,-19.8,212.8
WDC,C3,2024-11-04,5.9,-0.2,211.0
P,L2,2022-01-31,3.8,12.3,13.4
P,C2,2017-08-21,23.9,45.2,77.7
P,C2,2017-09-18,3.3,22.0,71.9
P,C2,2017-10-16,9.8,26.8,35.6
P,C2,2017-11-13,24.3,36.1,9.9
P,C2,2017-12-11,23.3,49.8,2.5
P,C2,2018-01-08,14.0,46.8,5.8
P,C2,2018-02-05,21.8,17.0,-5.1
P,C2,2018-03-05,16.7,34.1,-7.2
P,C2,2018-04-02,32.1,34.0,23.7
P,C2,2018-04-30,5.1,-1.4,8.1
P,C2,2018-05-28,19.0,-16.1,-29.7
P,C2,2018-06-25,8.7,-33.8,-36.1
P,C2,2018-07-23,-15.4,-19.1,-30.0
P,C2,2018-08-20,-34.7,-24.9,-41.2
P,C2,2018-09-17,-44.1,-24.2,-35.3
P,C2,2018-10-15,-19.5,3.2,-17.4
P,C2,2018-11-12,0.5,7.8,4.6
P,C2,2020-11-09,60.9,0.4,57.0
P,C2,2020-12-07,3.6,-11.8,50.1
P,C2,2021-01-04,-8.8,-19.0,25.7
P,C2,2021-02-01,-31.2,-25.7,-2.5
P,C2,2021-03-01,-9.6,28.1,42.3
P,C2,2021-03-29,-11.5,17.0,59.9
P,C2,2021-04-26,-3.5,32.8,44.9
P,C2,2021-05-24,26.3,56.8,28.0
P,C2,2021-09-13,22.2,31.5,9.4
P,C2,2021-10-11,5.2,17.2,0.3
P,C2,2022-02-21,-6.5,16.5,7.7
P,C2,2022-03-21,-24.8,-26.7,-33.7
P,C2,2022-04-18,-9.7,-3.0,-21.6
P,C2,2022-05-16,30.9,31.2,3.4
P,C2,2022-06-13,13.4,13.0,49.0
P,C2,2023-01-09,-1.5,43.3,38.4
P,C2,2024-04-22,10.0,2.1,-13.7
P,C2,2024-05-20,0.8,-15.4,-9.2
P,C2,2024-06-17,-21.3,-0.1,-20.0
P,C2,2024-07-15,-3.4,12.2,-1.7
P,C2,2024-08-12,-22.8,8.6,-6.1
P,C2,2024-09-09,30.3,4.1,68.3
P,C2,2025-01-13,-37.0,-12.3,10.0
P,C2,2025-02-10,-16.6,-13.5,8.9
P,C2,2025-03-10,1.4,61.6,20.8
P,C2,2025-12-15,-9.4,7.9,
P,C2,2026-01-12,-8.1,-4.8,
P,C2,2026-02-09,9.9,,
P,C2,2026-07-13,,,
P,L3,2017-09-07,16.1,37.8,87.3
P,L3,2018-02-07,19.4,15.9,-0.4
P,L3,2018-05-08,2.1,-6.8,-7.7
P,L3,2018-10-18,-21.0,1.2,-13.2
P,L3,2020-12-02,12.1,0.4,66.1
P,L3,2021-09-17,20.6,36.0,4.5
P,L3,2022-04-04,-25.4,-22.6,-26.1
P,L3,2024-06-06,-27.1,-3.2,-16.8
P,L3,2025-02-04,-28.3,-13.1,6.2
P,L3,2026-01-30,7.3,,
P,L3,2026-07-08,,,
P,C3,2017-09-08,17.5,43.0,91.1
P,C3,2017-09-14,14.7,35.2,78.7
P,C3,2017-09-20,13.1,30.7,74.4
P,C3,2017-09-26,3.0,26.0,50.0
P,C3,2017-10-02,5.3,15.3,43.5
P,C3,2017-10-06,6.7,25.3,44.1
P,C3,2017-10-12,11.8,29.0,28.9
P,C3,2017-10-18,13.2,26.5,17.6
P,C3,2017-10-24,25.7,24.7,26.1
P,C3,2017-10-30,22.2,37.9,28.5
P,C3,2017-11-03,15.4,38.6,18.2
P,C3,2017-11-09,30.9,42.8,2.0
P,C3,2017-11-15,25.8,25.5,10.9
P,C3,2017-11-21,21.5,19.9,0.8
P,C3,2017-11-28,10.0,24.2,-8.4
P,C3,2017-12-04,26.8,51.3,1.6
P,C3,2017-12-08,18.7,44.3,-12.9
P,C3,2017-12-14,19.7,42.5,-5.4
P,C3,2017-12-20,13.5,40.0,-6.9
P,C3,2017-12-27,21.7,49.7,8.2
P,C3,2018-02-13,17.1,6.8,0.2
P,C3,2018-02-20,1.3,23.9,-6.1
P,C3,2018-02-26,-4.2,19.8,-10.8
P,C3,2018-03-02,8.7,31.5,-2.2
P,C3,2018-03-08,19.6,37.6,4.3
P,C3,2018-03-14,18.6,32.1,-0.9
P,C3,2018-05-09,-2.6,-16.6,-33.0
P,C3,2018-05-15,-3.3,-16.9,-31.5
P,C3,2018-05-21,6.7,-26.4,-31.6
P,C3,2018-05-25,28.0,-11.3,-24.7
P,C3,2018-06-01,22.4,-18.0,-31.4
P,C3,2018-06-07,18.3,-25.4,-31.1
P,C3,2018-06-13,13.0,-32.0,-38.3
P,C3,2018-06-19,12.6,-39.5,-36.8
P,C3,2018-06-25,13.3,-30.1,-33.4
P,C3,2018-06-29,8.3,-31.5,-32.5
P,C3,2018-07-06,-3.3,-28.6,-35.3
P,C3,2018-07-12,-5.8,-28.0,-34.8
P,C3,2018-10-23,-21.8,1.3,-15.0
P,C3,2020-11-13,51.9,5.5,66.3
P,C3,2020-12-08,12.7,-10.3,47.6
P,C3,2020-12-14,3.2,-10.6,58.1
P,C3,2020-12-18,-5.9,-11.4,44.9
P,C3,2020-12-24,-10.2,-18.9,27.9
P,C3,2020-12-31,-4.3,-15.0,29.5
P,C3,2021-01-07,-8.1,-23.8,10.4
P,C3,2021-01-13,-10.7,-13.3,7.0
P,C3,2021-09-22,26.3,36.4,8.8
P,C3,2021-09-28,24.9,34.9,4.5
P,C3,2021-10-04,23.8,25.2,5.7
P,C3,2021-10-08,17.9,21.0,8.9
P,C3,2022-04-08,-17.6,-15.5,-26.3
P,C3,2022-04-14,-11.7,-10.1,-25.7
P,C3,2022-04-21,-11.5,-3.0,-26.4
P,C3,2022-04-27,-5.0,6.2,-22.8
P,C3,2024-04-12,13.5,5.7,-15.1
P,C3,2024-06-07,-26.5,-3.7,-15.8
P,C3,2024-06-13,-27.1,-8.4,-15.7
P,C3,2024-06-20,-23.9,-1.8,-14.9
P,C3,2024-06-26,-21.2,-2.0,-10.1
P,C3,2024-07-02,-20.7,0.3,-8.8
P,C3,2025-02-06,-23.5,-17.0,6.1
P,C3,2025-02-12,-15.9,-17.4,-1.9
P,C3,2026-02-03,11.2,,
P,C3,2026-07-14,,,
MOD,L2,2023-11-27,77.1,94.9,162.2
MOD,C2,2017-09-18,14.6,20.1,-12.4
MOD,C2,2017-10-16,9.2,-4.3,-41.2
MOD,C2,2017-11-13,8.1,-16.9,-38.9
MOD,C2,2017-12-11,11.6,-9.0,-45.1
MOD,C2,2018-01-08,-7.8,-18.6,-43.3
MOD,C2,2018-02-05,-23.5,-24.6,-35.0
MOD,C2,2018-03-05,-18.5,-29.8,-39.2
MOD,C2,2018-04-02,-13.9,-29.4,-27.5
MOD,C2,2018-04-30,3.5,-20.7,-12.2
MOD,C2,2020-10-12,91.3,118.0,69.7
MOD,C2,2020-11-09,29.0,56.8,7.4
MOD,C2,2020-12-07,31.2,43.5,-9.3
MOD,C2,2021-01-04,13.2,29.8,-21.4
MOD,C2,2021-02-01,22.8,3.5,-25.7
MOD,C2,2021-03-01,18.4,-18.0,-37.6
MOD,C2,2021-03-29,8.4,-21.0,-40.9
MOD,C2,2021-04-26,2.8,-32.4,-51.5
MOD,C2,2021-05-24,-27.4,-36.6,-36.0
MOD,C2,2021-06-21,-30.6,-39.2,-32.2
MOD,C2,2021-07-19,-26.8,-39.4,-23.3
MOD,C2,2021-08-16,-7.2,-18.2,31.8
MOD,C2,2021-09-13,-11.1,-16.7,31.7
MOD,C2,2022-08-22,31.6,50.0,179.8
MOD,C2,2022-09-19,42.3,58.0,219.1
MOD,C2,2022-10-17,42.5,39.1,166.4
MOD,C2,2022-11-14,14.1,-1.5,134.1
MOD,C2,2022-12-12,4.3,53.7,181.3
MOD,C2,2023-01-09,-6.4,62.4,176.7
MOD,C2,2023-02-06,-9.3,104.8,224.1
MOD,C2,2023-03-06,34.1,95.8,249.9
MOD,C2,2023-04-03,59.2,134.8,374.2
MOD,C2,2023-05-01,122.4,110.6,370.3
MOD,C2,2023-05-29,60.8,70.1,231.5
MOD,C2,2023-12-25,59.4,67.8,98.7
MOD,C2,2024-01-22,54.0,65.8,110.5
MOD,C2,2024-02-19,26.8,46.0,5.4
MOD,C2,2024-03-18,-7.0,26.9,-12.4
MOD,C2,2024-04-15,28.1,58.7,-9.4
MOD,C2,2024-05-13,7.0,20.6,2.3
MOD,C2,2024-06-10,19.9,42.6,1.2
MOD,C2,2024-07-08,24.5,10.2,-14.7
MOD,C2,2024-08-05,27.7,-1.6,35.8
MOD,C2,2024-09-02,44.0,-17.0,38.8
MOD,C2,2024-09-30,-8.9,-47.8,9.8
MOD,C2,2024-10-28,-9.1,-19.2,37.2
MOD,C2,2024-11-25,-37.7,-33.1,19.4
MOD,C2,2024-12-23,-33.2,-14.6,16.0
MOD,C2,2025-01-20,-38.6,-21.6,10.4
MOD,C2,2025-02-17,4.2,62.8,162.6
MOD,C2,2025-12-29,55.8,64.0,
MOD,C2,2026-05-04,,,
MOD,C2,2026-06-01,,,
MOD,C2,2026-06-29,,,
MOD,L3,2018-01-26,-25.1,-23.1,-34.3
MOD,L3,2020-10-22,77.1,127.7,56.2
MOD,L3,2020-12-29,24.3,44.1,-14.4
MOD,L3,2021-03-01,22.5,-14.9,-37.2
MOD,L3,2022-09-13,34.8,49.3,187.0
MOD,L3,2022-11-22,13.7,26.4,141.2
MOD,L3,2023-01-24,-7.2,69.9,203.0
MOD,L3,2023-02-21,-21.2,86.9,255.7
MOD,L3,2023-12-07,58.5,77.1,125.6
MOD,L3,2024-05-30,7.0,38.9,-7.4
MOD,L3,2024-07-30,22.2,6.3,43.3
MOD,L3,2024-10-02,-6.9,-41.3,21.7
MOD,L3,2024-11-21,-39.8,-34.0,9.5
MOD,L3,2025-01-29,-8.1,39.1,123.5
MOD,L3,2025-12-24,57.5,70.9,
MOD,L3,2026-04-21,,,
MOD,L3,2026-05-27,,,
MOD,C3,2017-09-12,19.2,36.6,-6.2
MOD,C3,2017-09-18,20.1,28.6,-15.6
MOD,C3,2017-09-22,12.9,11.0,-17.5
MOD,C3,2017-09-28,5.4,7.8,-30.8
MOD,C3,2017-10-04,7.8,2.0,-34.5
MOD,C3,2017-10-10,4.8,0.2,-40.6
MOD,C3,2017-10-16,11.9,-10.9,-41.9
MOD,C3,2017-10-20,5.9,-18.7,-33.9
MOD,C3,2017-10-26,8.6,-19.3,-36.6
MOD,C3,2017-11-01,3.3,-23.5,-39.5
MOD,C3,2017-11-07,2.0,-20.0,-40.5
MOD,C3,2017-11-13,8.1,-18.0,-37.6
MOD,C3,2017-11-17,11.3,-20.3,-41.2
MOD,C3,2017-11-24,-3.0,-20.2,-49.5
MOD,C3,2017-11-30,-0.4,-17.0,-49.3
MOD,C3,2017-12-06,10.7,-10.7,-48.7
MOD,C3,2017-12-12,10.5,-9.8,-51.7
MOD,C3,2017-12-18,2.6,-12.7,-49.2
MOD,C3,2018-01-30,-25.4,-22.5,-33.5
MOD,C3,2018-02-05,-27.4,-26.3,-31.5
MOD,C3,2018-02-09,-22.4,-24.8,-30.7
MOD,C3,2018-02-15,-21.8,-25.8,-35.1
MOD,C3,2018-02-22,-27.8,-27.4,-41.8
MOD,C3,2018-02-28,-21.1,-30.4,-37.6
MOD,C3,2018-03-06,-15.1,-27.5,-37.4
MOD,C3,2018-03-12,-18.3,-33.2,-41.7
MOD,C3,2018-03-16,-17.4,-32.8,-39.8
MOD,C3,2020-12-31,17.4,39.1,-16.6
MOD,C3,2021-01-07,13.4,21.8,-24.5
MOD,C3,2021-01-13,14.0,20.0,-30.2
MOD,C3,2021-01-20,19.7,14.4,-34.5
MOD,C3,2021-01-26,22.6,25.4,-21.8
MOD,C3,2021-02-01,25.0,11.1,-18.7
MOD,C3,2021-02-05,17.5,3.3,-22.2
MOD,C3,2021-02-11,24.0,-4.0,-27.0
MOD,C3,2021-03-03,16.7,-21.7,-42.8
MOD,C3,2021-03-09,16.4,-22.0,-36.4
MOD,C3,2021-03-15,5.8,-28.8,-41.7
MOD,C3,2021-03-19,1.6,-28.2,-42.4
MOD,C3,2021-03-25,5.7,-23.2,-42.9
MOD,C3,2021-03-31,11.0,-17.4,-46.5
MOD,C3,2021-04-07,18.5,-18.7,-44.4
MOD,C3,2021-04-13,7.4,-20.3,-45.6
MOD,C3,2021-04-19,5.3,-24.4,-48.7
MOD,C3,2021-04-23,-4.4,-36.2,-49.4
MOD,C3,2021-04-29,2.2,-31.2,-50.1
MOD,C3,2021-05-05,-11.2,-29.9,-48.9
MOD,C3,2021-05-11,-12.0,-30.1,-49.0
MOD,C3,2021-05-17,-22.6,-30.0,-36.0
MOD,C3,2022-11-25,20.1,39.5,150.9
MOD,C3,2022-12-01,21.1,52.2,167.4
MOD,C3,2023-01-25,-7.0,69.8,205.0
MOD,C3,2023-01-31,-18.4,91.8,207.0
MOD,C3,2023-02-06,-12.6,95.4,228.8
MOD,C3,2023-02-23,11.0,92.1,257.7
MOD,C3,2023-03-01,19.9,79.6,226.6
MOD,C3,2023-03-07,28.6,76.4,268.8
MOD,C3,2023-03-13,39.9,94.8,325.9
MOD,C3,2023-03-17,50.7,109.4,346.6
MOD,C3,2023-03-23,43.5,107.6,338.1
MOD,C3,2023-12-13,74.0,73.8,122.8
MOD,C3,2023-12-19,67.3,68.6,99.8
MOD,C3,2023-12-26,55.4,78.6,100.3
MOD,C3,2024-01-02,62.3,74.2,116.2
MOD,C3,2024-01-08,54.3,91.7,135.7
MOD,C3,2024-01-12,33.4,78.1,48.1
MOD,C3,2024-01-19,34.2,57.0,45.4
MOD,C3,2024-01-25,46.7,71.8,51.5
MOD,C3,2024-01-31,36.2,37.4,34.7
MOD,C3,2024-02-06,57.4,53.4,38.6
MOD,C3,2024-02-12,47.5,48.6,17.3
MOD,C3,2024-02-16,26.5,48.9,-2.6
MOD,C3,2024-02-23,22.7,41.7,-5.5
MOD,C3,2024-02-29,11.3,15.9,-4.8
MOD,C3,2024-03-06,3.2,21.2,-1.6
MOD,C3,2024-03-12,12.4,35.8,2.0
MOD,C3,2024-03-18,4.9,42.1,-10.3
MOD,C3,2024-03-22,-4.7,30.3,-28.1
MOD,C3,2024-03-28,10.7,37.5,-19.5
MOD,C3,2024-04-04,11.9,41.4,-20.0
MOD,C3,2024-04-10,23.1,40.4,-14.1
MOD,C3,2024-06-03,4.1,40.4,-5.8
MOD,C3,2024-10-07,-10.9,-42.3,17.5
MOD,C3,2024-10-11,-1.2,-46.2,21.5
MOD,C3,2024-10-17,3.3,-40.6,13.0
MOD,C3,2024-10-23,-23.4,-29.7,16.2
MOD,C3,2024-10-29,-24.4,-28.5,13.1
MOD,C3,2024-11-04,-10.0,-4.3,18.9
MOD,C3,2024-11-08,-27.7,-17.6,18.4
MOD,C3,2024-11-27,-43.0,-32.0,4.9
MOD,C3,2024-12-04,-40.0,-33.3,-4.8
MOD,C3,2024-12-10,-36.3,-25.8,5.6
MOD,C3,2025-12-26,62.0,67.4,
MOD,C3,2026-01-02,66.8,66.4,
MOD,C3,2026-01-08,111.4,91.1,
MOD,C3,2026-04-24,,,
MOD,C3,2026-05-28,,,
MOD,C3,2026-06-03,,,
MOD,C3,2026-06-09,,,
IREN,L2,2024-03-11,187.4,64.3,56.7
IREN,L2,2024-08-12,33.9,63.2,147.1
IREN,C2,2023-08-28,22.4,31.6,73.8
IREN,C2,2023-09-25,92.7,45.6,138.5
IREN,C2,2023-10-23,33.4,58.7,189.1
IREN,C2,2023-11-20,74.6,121.2,204.5
IREN,C2,2024-08-19,25.1,26.2,148.6
IREN,C2,2024-09-16,57.3,-4.8,414.5
IREN,C2,2024-10-14,26.3,-41.1,539.8
IREN,C2,2024-11-11,21.9,-21.2,334.6
IREN,C2,2024-12-09,-45.0,-25.0,206.1
IREN,C2,2025-01-06,-48.8,47.5,318.5
IREN,C2,2025-02-03,-43.5,48.0,235.4
IREN,C2,2025-03-03,26.6,239.6,376.6
IREN,C2,2025-03-31,183.2,749.5,485.4
IREN,C2,2026-02-16,42.1,,
IREN,L3,2023-12-18,-15.8,104.5,63.7
IREN,L3,2024-09-13,84.0,1.7,507.5
IREN,L3,2024-11-05,38.9,-13.3,412.6
IREN,L3,2024-11-29,-43.0,-22.4,162.6
IREN,L3,2025-01-31,-36.4,80.5,313.1
IREN,L3,2026-01-26,-18.1,,
IREN,C3,2023-08-22,-24.4,44.7,60.8
IREN,C3,2023-08-28,12.3,18.1,74.7
IREN,C3,2024-09-16,77.6,-4.3,507.1
IREN,C3,2024-09-20,49.8,-18.9,669.0
IREN,C3,2024-09-26,8.9,-34.9,554.7
IREN,C3,2024-10-02,50.9,-29.6,692.7
IREN,C3,2024-10-08,29.9,-32.0,543.9
IREN,C3,2024-11-06,17.8,-23.8,293.8
IREN,C3,2024-12-03,-45.5,-21.3,161.3
IREN,C3,2024-12-09,-49.3,-32.5,189.9
IREN,C3,2024-12-13,-45.5,-9.5,192.1
IREN,C3,2024-12-19,-43.4,33.4,302.2
IREN,C3,2024-12-26,-40.4,48.9,343.8
IREN,C3,2025-01-02,-49.3,65.2,452.8
IREN,C3,2025-01-08,-45.3,70.7,439.3
IREN,C3,2025-02-03,-38.5,68.3,283.6
IREN,C3,2025-02-07,-34.9,57.9,239.7
IREN,C3,2026-01-30,1.9,,
IREN,C3,2026-02-05,38.6,,
IREN,C3,2026-02-11,24.1,,
APLD,C2,2023-05-08,144.8,62.8,14.9
APLD,C2,2023-06-05,-35.2,-17.7,-43.7
APLD,C2,2023-07-03,-38.2,-11.9,-17.1
APLD,C2,2023-07-31,-29.9,-39.8,-45.6
APLD,C2,2023-08-28,-10.2,-27.2,-36.9
APLD,C2,2023-09-25,8.0,-31.4,31.2
APLD,C2,2023-10-23,4.6,-38.9,67.2
APLD,C2,2023-11-20,-13.9,-1.9,109.6
APLD,C2,2025-01-13,-55.6,34.0,320.2
APLD,C2,2025-02-10,-25.0,54.7,287.3
APLD,C2,2025-03-10,59.7,166.9,286.4
APLD,C2,2025-04-07,73.5,542.5,396.4
APLD,C2,2025-12-29,-12.6,17.6,
APLD,C2,2026-01-26,-1.0,,
APLD,C2,2026-02-23,73.4,,
APLD,C2,2026-03-23,64.8,,
APLD,C2,2026-04-20,,,
APLD,C2,2026-05-18,,,
APLD,C2,2026-06-15,,,
APLD,C2,2026-07-13,,,
APLD,L3,2023-06-30,-42.5,-21.2,-27.7
APLD,L3,2023-08-02,-37.1,-43.5,-54.2
APLD,L3,2025-02-28,28.1,73.6,238.1
APLD,L3,2026-01-20,2.5,,
APLD,L3,2026-05-05,,,
APLD,C3,2023-05-09,106.7,15.5,29.6
APLD,C3,2023-05-15,79.8,18.3,35.3
APLD,C3,2023-05-19,-20.9,-45.2,-53.8
APLD,C3,2023-05-25,-30.4,-47.4,-49.3
APLD,C3,2023-06-01,-39.5,-39.0,-52.6
APLD,C3,2023-06-07,-41.1,-33.5,-31.7
APLD,C3,2023-07-03,-44.8,-23.4,-31.3
APLD,C3,2023-08-07,-34.4,-38.6,-48.0
APLD,C3,2023-08-11,-44.1,-31.3,-35.5
APLD,C3,2023-08-17,-34.2,-34.1,-37.8
APLD,C3,2023-08-23,-30.7,-38.8,-20.8
APLD,C3,2023-08-29,-24.3,-33.7,-4.9
APLD,C3,2025-01-10,-58.5,33.8,336.4
APLD,C3,2025-03-05,80.2,120.8,246.6
APLD,C3,2025-03-11,96.2,205.3,320.2
APLD,C3,2026-01-21,-0.2,,
APLD,C3,2026-01-27,-17.2,,
APLD,C3,2026-02-02,27.1,,
APLD,C3,2026-02-06,25.7,,
APLD,C3,2026-05-06,,,
APLD,C3,2026-05-12,,,
APLD,C3,2026-05-18,,,
APLD,C3,2026-05-22,,,
APLD,C3,2026-05-29,,,
APLD,C3,2026-06-04,,,
APLD,C3,2026-06-10,,,
APLD,C3,2026-06-16,,,
APLD,C3,2026-06-23,,,
WULF,L2,2021-08-02,29.5,-34.6,-92.5
WULF,L2,2026-03-30,42.3,,
WULF,C2,2018-07-16,-2.0,-9.8,-28.9
WULF,C2,2018-08-13,-12.5,-26.3,-38.4
WULF,C2,2018-09-10,-14.0,-23.8,-41.3
WULF,C2,2018-10-08,-27.7,-24.0,-41.4
WULF,C2,2018-11-05,-5.8,-19.4,-35.9
WULF,C2,2018-12-03,-8.8,-13.3,-41.6
WULF,C2,2021-02-22,-2.9,228.3,39.5
WULF,C2,2021-03-22,81.4,180.1,3.8
WULF,C2,2021-04-19,116.2,189.5,-45.5
WULF,C2,2021-08-16,80.0,-41.1,-93.0
WULF,C2,2021-09-13,-44.0,-67.7,-94.9
WULF,C2,2021-10-11,-41.4,-77.8,-95.7
WULF,C2,2021-11-08,-54.2,-88.1,-96.0
WULF,C2,2021-12-06,-67.2,-91.6,-95.8
WULF,C2,2022-01-03,-39.0,-87.2,-94.7
WULF,C2,2022-01-31,-73.9,-88.6,-94.6
WULF,C2,2023-07-31,-56.3,-32.3,39.5
WULF,C2,2023-08-28,-30.8,3.5,120.2
WULF,C2,2023-09-25,90.5,108.7,292.1
WULF,C2,2023-10-23,50.9,120.5,469.6
WULF,C2,2024-05-13,106.7,268.2,99.5
WULF,C2,2024-06-10,8.2,79.6,2.6
WULF,C2,2024-07-08,-20.7,1.7,-7.9
WULF,C2,2024-08-05,117.7,32.7,32.7
WULF,C2,2024-09-02,117.7,-3.5,144.8
WULF,C2,2024-09-30,41.4,-40.9,170.9
WULF,C2,2024-10-28,-23.1,-48.2,150.0
WULF,C2,2024-11-25,-46.9,-55.3,96.6
WULF,C2,2024-12-23,-50.8,-23.7,112.5
WULF,C2,2025-01-20,-52.5,-18.2,123.4
WULF,C2,2025-02-17,-3.7,124.5,267.9
WULF,C2,2025-03-17,16.9,243.1,371.9
WULF,C2,2025-09-01,58.8,50.6,
WULF,C2,2025-09-29,6.9,24.8,
WULF,C2,2025-10-27,-13.7,37.5,
WULF,C2,2025-11-24,4.6,64.8,
WULF,C2,2025-12-22,26.7,119.8,
WULF,C2,2026-04-13,-12.0,,
WULF,C2,2026-05-11,,,
WULF,C2,2026-06-08,,,
WULF,C2,2026-07-06,,,
WULF,L3,2018-08-31,-7.7,-26.3,-38.0
WULF,L3,2018-10-10,-28.2,-35.5,-51.2
WULF,L3,2021-04-15,110.9,228.4,-55.5
WULF,L3,2021-08-10,44.3,-36.4,-92.9
WULF,L3,2021-10-25,-53.8,-82.8,-95.4
WULF,L3,2021-12-13,-73.3,-93.6,-97.3
WULF,L3,2023-08-25,-34.2,0.5,110.0
WULF,L3,2024-07-24,22.0,-1.6,-2.9
WULF,L3,2024-08-20,51.9,-23.8,87.1
WULF,L3,2024-10-02,49.1,-48.6,217.9
WULF,L3,2024-11-11,-46.6,-55.7,58.0
WULF,L3,2025-08-25,56.1,65.1,
WULF,L3,2025-12-26,23.2,72.3,
WULF,L3,2026-05-13,,,
WULF,C3,2018-09-04,-15.5,-27.5,-38.4
WULF,C3,2018-09-10,-9.2,-18.8,-37.4
WULF,C3,2018-09-14,-14.0,-23.8,-39.6
WULF,C3,2021-02-16,-34.1,71.1,-1.8
WULF,C3,2021-02-22,-13.0,128.5,-18.6
WULF,C3,2021-04-21,107.2,176.5,-52.4
WULF,C3,2021-08-16,76.0,-40.5,-93.0
WULF,C3,2021-08-20,77.8,-42.6,-93.3
WULF,C3,2021-08-26,50.2,-64.4,-94.3
WULF,C3,2021-09-01,7.9,-74.4,-94.9
WULF,C3,2021-09-08,20.9,-68.0,-95.6
WULF,C3,2021-09-14,-14.4,-62.8,-95.4
WULF,C3,2021-09-20,-45.2,-60.0,-94.4
WULF,C3,2021-09-24,-45.1,-65.6,-92.7
WULF,C3,2021-10-28,-46.2,-85.6,-96.6
WULF,C3,2021-11-03,-47.9,-89.4,-95.0
WULF,C3,2021-12-16,-48.6,-90.7,-96.1
WULF,C3,2024-07-25,40.8,5.3,11.0
WULF,C3,2024-07-31,56.7,23.8,109.4
WULF,C3,2024-08-06,111.9,34.0,156.4
WULF,C3,2024-08-21,45.6,-12.7,90.2
WULF,C3,2024-08-27,61.6,-25.5,135.9
WULF,C3,2024-10-07,34.0,-43.2,226.1
WULF,C3,2024-10-11,39.0,-37.1,224.0
WULF,C3,2024-11-13,-38.8,-46.5,111.0
WULF,C3,2024-11-19,-49.6,-52.2,104.6
WULF,C3,2024-11-25,-50.2,-45.2,125.5
WULF,C3,2024-12-02,-58.1,-39.8,77.5
WULF,C3,2024-12-06,-59.9,-51.4,53.6
WULF,C3,2024-12-12,-57.4,-49.0,51.7
WULF,C3,2025-08-29,50.5,46.6,
WULF,C3,2025-09-05,63.9,60.7,
WULF,C3,2025-09-11,34.7,47.9,
WULF,C3,2025-09-17,3.9,48.5,
WULF,C3,2025-09-23,9.5,28.4,
WULF,C3,2025-09-29,-0.9,42.8,
WULF,C3,2025-10-03,4.8,63.2,
WULF,C3,2025-10-09,4.0,51.9,
WULF,C3,2025-10-15,-13.8,31.7,
WULF,C3,2025-10-21,4.9,52.4,
WULF,C3,2025-10-27,-2.0,72.2,
WULF,C3,2025-10-31,-23.1,50.8,
WULF,C3,2025-11-06,12.3,56.3,
WULF,C3,2025-11-12,21.7,81.3,
WULF,C3,2025-11-18,46.3,120.0,
WULF,C3,2025-11-24,26.8,107.1,
WULF,C3,2025-12-29,30.3,99.9,
WULF,C3,2026-01-05,39.7,42.5,
WULF,C3,2026-05-15,,,
WULF,C3,2026-05-21,,,
WULF,C3,2026-05-28,,,
WULF,C3,2026-06-03,,,
WULF,C3,2026-06-09,,,
WULF,C3,2026-06-15,,,
WULF,C3,2026-06-22,,,
WULF,C3,2026-06-26,,,
WULF,C3,2026-07-02,,,
WULF,C3,2026-07-09,,,
WULF,C3,2026-07-15,,,
CORZ,L2,2026-07-06,,,
CORZ,C2,2025-02-17,-1.1,25.5,60.2
CORZ,C2,2025-03-17,39.4,95.3,85.8
CORZ,C2,2026-02-02,36.3,,
CORZ,C2,2026-07-13,,,
CORZ,L3,2026-02-04,41.9,,
CORZ,C3,2026-02-05,54.9,,
CORZ,C3,2026-02-11,33.8,,
CIFR,L2,2024-10-07,18.9,-42.2,305.0
CIFR,C2,2023-06-19,-15.9,39.0,57.2
CIFR,C2,2023-07-17,-40.1,-38.2,42.6
CIFR,C2,2023-08-14,-21.1,20.6,22.5
CIFR,C2,2023-09-11,-9.4,23.0,7.7
CIFR,C2,2023-10-09,35.8,59.4,74.6
CIFR,C2,2024-02-05,11.0,21.5,78.2
CIFR,C2,2024-10-21,8.1,-43.6,278.4
CIFR,C2,2024-11-18,-19.0,-48.8,108.7
CIFR,C2,2025-12-29,-20.9,23.7,
CIFR,C2,2026-01-26,6.8,,
CIFR,C2,2026-02-23,51.6,,
CIFR,L3,2023-07-10,-40.0,-24.5,49.5
CIFR,L3,2024-02-23,32.0,18.5,1.7
CIFR,L3,2026-01-12,-1.9,,
CIFR,C3,2023-07-11,-38.9,-28.2,51.7
CIFR,C3,2023-07-17,-41.4,-40.8,17.0
CIFR,C3,2023-07-21,-38.5,-36.6,-0.2
CIFR,C3,2023-07-27,-5.7,-18.8,23.0
CIFR,C3,2023-08-02,5.9,-32.7,-2.1
CIFR,C3,2023-08-08,-4.3,-6.2,5.9
CIFR,C3,2023-08-14,-23.4,-5.9,7.8
