ticker,kind,regime,char,dt,fwd1d,fwd3d,fwd5d
ILMN,CTRL,BULL,NORMAL,2024-11-06T10:30:00,2.375,-0.036,-2.764
ILMN,BOTTOM,BULL,NORMAL,2024-11-06T14:30:00,2.644,0.165,-3.596
ILMN,CTRL,BULL,NORMAL,2024-11-07T09:30:00,-1.54,-2.919,-6.734
ILMN,CTRL,BULL,NORMAL,2024-11-07T15:30:00,-2.642,-4.878,-8.338
ILMN,CTRL,BULL,NORMAL,2024-11-08T14:30:00,0.939,-2.851,-9.606
ILMN,CTRL,BULL,NORMAL,2024-11-11T13:30:00,-1.675,-5.057,-14.295
ILMN,CTRL,BULL,NORMAL,2024-11-12T12:30:00,-1.201,-9.115,-10.087
ILMN,CTRL,BULL,NORMAL,2024-11-13T11:30:00,-1.61,-10.677,-10.253
ILMN,CTRL,BULL,NORMAL,2024-11-14T10:30:00,-5.861,-8.333,-7.229
ILMN,CTRL,BULL,NORMAL,2024-11-15T09:30:00,-2.513,-2.442,1.905
ILMN,CTRL,BULL,NORMAL,2024-11-15T15:30:00,-3.198,-2.524,3.731
ILMN,CTRL,BULL,NORMAL,2024-11-18T14:30:00,2.741,4.884,10.182
ILMN,CTRL,BULL,NORMAL,2024-11-19T13:30:00,-1.995,5.55,6.773
ILMN,CTRL,BULL,NORMAL,2024-11-20T12:30:00,3.622,9.347,9.484
ILMN,TOP,BULL,NORMAL,2024-11-20T13:30:00,4.051,10.149,9.92
ILMN,CTRL,BULL,NORMAL,2024-11-21T11:30:00,4.915,6.232,7.19
ILMN,BOTTOM,BULL,NORMAL,2024-11-21T14:30:00,2.996,3.657,4.825
ILMN,CTRL,BULL,NORMAL,2024-11-22T10:30:00,3.703,2.987,3.288
ILMN,CTRL,BULL,NORMAL,2024-11-25T09:30:00,-0.563,0.591,-2.156
ILMN,CTRL,BULL,NORMAL,2024-11-25T15:30:00,-0.632,0.063,-1.497
ILMN,CTRL,BULL,NORMAL,2024-12-17T10:30:00,-0.28,-3.718,-4.094
ILMN,CTRL,BULL,NORMAL,2024-12-18T09:30:00,-6.913,-4.753,-4.207
ILMN,CTRL,BULL,NORMAL,2024-12-18T15:30:00,-0.097,0.731,0.783
ILMN,CTRL,BULL,NORMAL,2024-12-19T14:30:00,1.913,0.54,-0.298
ILMN,CTRL,BULL,NORMAL,2024-12-20T13:30:00,-1.196,-1.414,-2.366
ILMN,CTRL,BULL,NORMAL,2024-12-23T12:30:00,0.603,-1.15,-0.695
ILMN,CTRL,BULL,NORMAL,2024-12-24T11:30:00,0.059,-0.934,-2.958
ILMN,TOP,BULL,NORMAL,2024-12-26T12:30:00,-0.295,-1.565,0.746
ILMN,BOTTOM,BULL,NORMAL,2024-12-26T14:30:00,0.359,-1.077,1.625
ILMN,CTRL,BEAR,CAPITULATIVE,2025-03-10T14:30:00,-0.961,-2.275,0.515
ILMN,CTRL,BEAR,CAPITULATIVE,2025-03-11T13:30:00,-1.655,-0.906,-0.374
ILMN,CTRL,BEAR,CAPITULATIVE,2025-03-12T12:30:00,-0.298,1.907,1.329
ILMN,CTRL,BEAR,CAPITULATIVE,2025-03-13T11:30:00,-0.845,0.621,0.751
ILMN,CTRL,BEAR,CAPITULATIVE,2025-03-14T10:30:00,0.543,-0.059,0.543
ILMN,CTRL,BEAR,CAPITULATIVE,2025-03-17T09:30:00,-0.018,0.915,4.559
ILMN,CTRL,BEAR,CAPITULATIVE,2025-03-17T15:30:00,-0.619,-0.992,2.766
ILMN,BOTTOM,BEAR,CAPITULATIVE,2025-03-18T14:30:00,0.224,1.926,2.913
ILMN,CTRL,BEAR,NORMAL,2025-04-16T11:30:00,-3.353,0.852,5.082
ILMN,CTRL,BEAR,NORMAL,2025-04-17T10:30:00,-1.914,6.638,7.155
ILMN,BOTTOM,BEAR,NORMAL,2025-04-17T14:30:00,0.762,7.643,8.306
ILMN,CTRL,BEAR,NORMAL,2025-04-21T09:30:00,4.163,8.621,9.468
ILMN,CTRL,BEAR,NORMAL,2025-04-21T15:30:00,3.207,7.69,7.149
ILMN,CTRL,BEAR,NORMAL,2025-04-22T14:30:00,3.491,4.129,4.983
ILMN,CTRL,BEAR,NORMAL,2025-04-23T13:30:00,1.419,-0.222,0.654
ILMN,CTRL,BEAR,NORMAL,2025-04-24T12:30:00,-0.939,-0.9,-1.235
ILMN,CTRL,BEAR,NORMAL,2025-04-25T11:30:00,-0.612,-0.358,1.798
ILMN,CTRL,BEAR,NORMAL,2025-08-29T12:30:00,-3.583,-3.623,-2.378
ILMN,CTRL,BEAR,NORMAL,2025-09-02T11:30:00,0.193,2.145,1.317
ILMN,CTRL,BEAR,NORMAL,2025-09-03T10:30:00,-1.747,1.773,0.781
ILMN,CTRL,BEAR,NORMAL,2025-09-04T09:30:00,4.735,3.058,3.712
ILMN,CTRL,BEAR,NORMAL,2025-09-04T15:30:00,1.198,0.604,1.803
ILMN,CTRL,BEAR,NORMAL,2025-09-05T14:30:00,-1.041,-4.082,-3.062
ILMN,CTRL,BEAR,NORMAL,2025-09-08T13:30:00,0.286,1.248,1.575
ILMN,CTRL,BEAR,NORMAL,2025-09-09T12:30:00,-1.593,-1.971,2.614
ILMN,CTRL,BEAR,NORMAL,2025-09-10T11:30:00,1.526,0.877,3.754
ILMN,CTRL,BEAR,NORMAL,2025-10-09T14:30:00,-3.675,-4.855,-0.648
ILMN,CTRL,BEAR,NORMAL,2025-10-10T13:30:00,3.031,0.482,2.142
ILMN,CTRL,BEAR,NORMAL,2025-10-13T12:30:00,-5.335,1.865,4.708
ILMN,CTRL,BEAR,NORMAL,2025-10-14T11:30:00,2.984,6.143,10.506
ILMN,CTRL,BEAR,NORMAL,2025-10-15T10:30:00,6.011,8.345,4.624
ILMN,TOP,BEAR,NORMAL,2025-10-15T14:30:00,2.34,6.043,3.485
ILMN,CTRL,BEAR,NORMAL,2025-10-16T09:30:00,0.25,3.618,2.595
ILMN,CTRL,BEAR,NORMAL,2025-10-16T15:30:00,-0.469,3.201,4.244
ILMN,CTRL,BEAR,NORMAL,2025-10-17T14:30:00,4.189,1.676,5.467
ILMN,CTRL,BEAR,NORMAL,2025-10-20T13:30:00,-0.455,-0.205,-0.516
ILMN,CTRL,BEAR,NORMAL,2025-10-21T12:30:00,-2.319,2.343,-0.081
ILMN,BOTTOM,BEAR,NORMAL,2025-10-21T14:30:00,-1.84,1.82,-0.324
ILMN,CTRL,BEAR,NORMAL,2025-10-22T11:30:00,2.479,3.105,1.591
ILMN,CTRL,BEAR,NORMAL,2025-10-23T10:30:00,3.063,0.378,0.066
ILMN,CTRL,BEAR,NORMAL,2025-10-24T09:30:00,-0.832,-3.434,16.357
ILMN,CTRL,BEAR,NORMAL,2025-10-24T15:30:00,0.27,-4.976,23.541
ILMN,CTRL,BEAR,NORMAL,2025-10-27T14:30:00,-1.029,-1.666,20.434
ILMN,TOP,BEAR,NORMAL,2025-10-28T13:30:00,-1.54,23.058,19.731
ILMN,CTRL,BEAR,NORMAL,2025-10-29T12:30:00,-0.015,22.459,25.852
ILMN,CTRL,BEAR,NORMAL,2025-10-30T11:30:00,23.096,21.097,22.377
ILMN,CTRL,BEAR,NORMAL,2025-10-31T10:30:00,-1.143,1.949,0.1
ILMN,CTRL,BEAR,NORMAL,2025-11-03T09:30:00,1.612,3.202,5.41
ILMN,CTRL,BEAR,NORMAL,2025-11-03T15:30:00,-2.592,0.925,1.417
ILMN,CTRL,BEAR,NORMAL,2025-11-04T14:30:00,4.966,3.259,5.188
ILMN,CTRL,BEAR,NORMAL,2025-11-05T13:30:00,-2.023,-1.31,-0.872
ILMN,CTRL,BULL,PARABOLIC,2025-11-17T11:30:00,-2.128,-3.27,3.025
ILMN,CTRL,BULL,PARABOLIC,2025-11-18T10:30:00,0.279,2.578,7.518
ILMN,CTRL,BULL,PARABOLIC,2025-11-19T09:30:00,4.269,4.418,7.277
ILMN,CTRL,BULL,PARABOLIC,2025-11-19T15:30:00,-0.708,4.837,8.118
ILMN,CTRL,BULL,NORMAL,2025-11-20T14:30:00,3.111,8.59,8.368
ILMN,BOTTOM,BULL,PARABOLIC,2025-11-21T10:30:00,2.983,5.367,4.465
ILMN,CTRL,BULL,PARABOLIC,2025-11-21T13:30:00,2.358,5.416,3.553
ILMN,CTRL,BULL,PARABOLIC,2025-11-24T12:30:00,1.933,3.044,1.534
ILMN,CTRL,BULL,PARABOLIC,2025-11-25T11:30:00,0.606,-0.545,-1.155
ILMN,CTRL,BULL,PARABOLIC,2025-11-26T10:30:00,0.608,-0.516,-1.47
ILMN,CTRL,BULL,PARABOLIC,2025-11-28T09:30:00,-0.691,-0.653,-1.183
ILMN,CTRL,BULL,PARABOLIC,2025-12-01T12:30:00,-0.799,-1.112,-1.054
ILMN,CTRL,BULL,PARABOLIC,2025-12-02T11:30:00,0.521,-0.078,1.082
ILMN,CTRL,BULL,PARABOLIC,2025-12-03T10:30:00,-1.094,-0.349,3.767
ILMN,CTRL,BULL,PARABOLIC,2025-12-04T09:30:00,1.189,1.145,7.495
ILMN,TOP,BULL,PARABOLIC,2025-12-04T11:30:00,0.438,1.604,6.149
ILMN,CTRL,BULL,PARABOLIC,2025-12-04T15:30:00,0.695,3.209,6.567
ILMN,CTRL,BULL,PARABOLIC,2025-12-05T14:30:00,-1.162,5.157,4.695
ILMN,CTRL,BULL,NORMAL,2025-12-08T13:30:00,3.573,6.484,5.528
ILMN,CTRL,BULL,PARABOLIC,2025-12-09T12:30:00,2.097,2.97,-0.775
ILMN,BOTTOM,BULL,PARABOLIC,2025-12-09T14:30:00,2.906,2.453,0.226
ILMN,CTRL,BULL,PARABOLIC,2025-12-10T11:30:00,0.84,-0.379,-2.568
ILMN,CTRL,BULL,PARABOLIC,2025-12-11T10:30:00,0.596,-2.574,-2.396
ILMN,CTRL,BULL,PARABOLIC,2025-12-12T09:30:00,-1.909,-2.261,-2.573
ILMN,CTRL,BULL,PARABOLIC,2025-12-12T15:30:00,0.0,-3.935,-0.17
ILMN,CTRL,BULL,PARABOLIC,2025-12-15T14:30:00,-2.232,-2.968,2.167
ILMN,CTRL,BULL,NORMAL,2025-12-16T13:30:00,-1.184,2.175,3.29
ILMN,CTRL,BULL,NORMAL,2025-12-17T12:30:00,0.651,6.249,3.738
ILMN,TOP,BULL,NORMAL,2025-12-17T14:30:00,0.751,6.083,3.964
ILMN,CTRL,BULL,NORMAL,2025-12-18T11:30:00,2.757,3.501,3.232
ILMN,CTRL,BULL,NORMAL,2025-12-19T10:30:00,2.887,1.043,0.115
ILMN,CTRL,BULL,NORMAL,2025-12-22T09:30:00,-2.132,-2.229,-3.694
ILMN,CTRL,BULL,NORMAL,2025-12-22T15:30:00,-1.003,-2.729,-4.528
ILMN,BOTTOM,BULL,NORMAL,2025-12-23T14:30:00,-0.597,-2.21,-2.413
ILMN,CTRL,BULL,NORMAL,2025-12-26T10:30:00,-0.711,-2.511,2.459
ILMN,CTRL,BULL,NORMAL,2025-12-29T09:30:00,-0.968,-1.898,8.004
ILMN,TOP,BULL,NORMAL,2025-12-29T14:30:00,-0.923,-0.259,9.307
ILMN,CTRL,BULL,NORMAL,2025-12-29T15:30:00,-1.279,-0.067,9.322
ILMN,CTRL,BULL,NORMAL,2025-12-30T14:30:00,-1.867,5.142,13.038
ILMN,CTRL,BULL,NORMAL,2025-12-31T13:30:00,1.723,11.496,11.9
ILMN,CTRL,BULL,NORMAL,2026-01-02T12:30:00,5.894,12.78,6.598
ILMN,CTRL,BULL,NORMAL,2026-01-05T11:30:00,2.78,5.053,2.325
ILMN,CTRL,BULL,PARABOLIC,2026-01-06T10:30:00,2.694,-2.112,1.643
ILMN,CTRL,BULL,PARABOLIC,2026-01-07T09:30:00,-1.571,-4.927,-3.403
ILMN,CTRL,BULL,PARABOLIC,2026-01-07T15:30:00,-2.899,-3.089,-4.234
ILMN,CTRL,BULL,NORMAL,2026-01-08T14:30:00,-3.262,0.452,0.099
ILMN,CTRL,BULL,NORMAL,2026-01-09T13:30:00,3.206,2.433,1.767
ILMN,CTRL,BULL,NORMAL,2026-01-12T12:30:00,0.59,1.04,1.262
ILMN,CTRL,BULL,NORMAL,2026-01-13T11:30:00,-3.808,-1.717,2.096
ILMN,CTRL,BULL,NORMAL,2026-01-14T10:30:00,0.664,1.516,8.339
ILMN,TOP,BULL,NORMAL,2026-01-14T14:30:00,1.037,1.365,6.444
ILMN,CTRL,BULL,NORMAL,2026-01-15T09:30:00,-0.164,4.501,6.395
ILMN,BOTTOM,BULL,NORMAL,2026-01-15T10:30:00,-0.402,4.375,5.46
ILMN,CTRL,BULL,NORMAL,2026-01-15T15:30:00,-2.519,4.962,3.51
ILMN,CTRL,BULL,NORMAL,2026-01-16T14:30:00,3.376,8.555,7.333
ILMN,CTRL,BULL,NORMAL,2026-01-20T13:30:00,4.168,1.882,3.733
ILMN,CTRL,BULL,NORMAL,2026-01-21T12:30:00,2.946,0.97,0.488
ILMN,CTRL,BULL,NORMAL,2026-01-22T11:30:00,-3.108,-1.971,-3.831
ILMN,CTRL,BULL,NORMAL,2026-01-23T10:30:00,-1.25,0.036,-3.582
ILMN,CTRL,BULL,NORMAL,2026-01-26T09:30:00,1.653,-2.266,-8.297
ILMN,CTRL,BULL,NORMAL,2026-01-26T15:30:00,-0.595,-2.157,-11.007
ILMN,CTRL,BULL,NORMAL,2026-01-27T14:30:00,-0.497,-7.719,-12.186
ILMN,CTRL,BULL,NORMAL,2026-01-28T13:30:00,-0.06,-9.02,-10.431
ILMN,CTRL,BULL,NORMAL,2026-01-29T12:30:00,-5.426,-10.083,-19.209
ILMN,CTRL,BULL,NORMAL,2026-02-02T13:30:00,-3.667,-4.79,-16.716
ILMN,TOP,BULL,NORMAL,2026-02-02T15:30:00,-4.011,-5.499,-16.915
ILMN,CTRL,BULL,NORMAL,2026-02-03T12:30:00,-1.299,-13.855,-13.49
ILMN,CTRL,BULL,NORMAL,2026-02-04T11:30:00,1.071,-12.165,-12.859
ILMN,CTRL,BULL,NORMAL,2026-02-05T10:30:00,-10.602,-11.105,-15.349
ILMN,CTRL,BULL,NORMAL,2026-02-06T09:30:00,-2.226,-2.597,-3.834
ILMN,CTRL,BULL,NORMAL,2026-02-06T15:30:00,-2.047,-2.807,-2.373
ILMN,CTRL,BULL,NORMAL,2026-02-09T14:30:00,0.839,-2.184,-0.702
ILMN,CTRL,BULL,NORMAL,2026-02-10T13:30:00,-2.085,-3.144,0.645
ILMN,CTRL,BULL,NORMAL,2026-02-11T12:30:00,-2.254,-0.793,2.109
ILMN,CTRL,BULL,NORMAL,2026-02-12T11:30:00,1.439,5.345,2.238
ILMN,CTRL,BULL,NORMAL,2026-02-13T10:30:00,-0.013,2.964,1.896
ILMN,CTRL,BULL,NORMAL,2026-02-17T09:30:00,3.077,2.344,7.088
ILMN,CTRL,BULL,NORMAL,2026-02-17T15:30:00,3.064,1.039,5.506
ILMN,CTRL,BULL,NORMAL,2026-02-18T14:30:00,-0.937,-0.691,2.577
ILMN,CTRL,BULL,NORMAL,2026-02-19T13:30:00,-2.301,3.748,6.019
ILMN,CTRL,BULL,NORMAL,2026-04-28T14:30:00,-4.767,7.226,9.353
ILMN,CTRL,BULL,NORMAL,2026-04-29T13:30:00,5.44,17.087,18.717
ILMN,CTRL,BULL,NORMAL,2026-04-30T12:30:00,6.442,8.659,9.759
ILMN,CTRL,BULL,NORMAL,2026-05-01T11:30:00,1.965,4.793,5.136
ILMN,CTRL,BULL,NORMAL,2026-05-04T10:30:00,0.741,2.274,4.427
ILMN,CTRL,BULL,NORMAL,2026-05-05T09:30:00,2.691,-0.903,5.466
ILMN,CTRL,BULL,NORMAL,2026-05-05T15:30:00,2.56,2.021,4.775
ILMN,CTRL,BULL,NORMAL,2026-05-06T14:30:00,-2.592,0.692,2.38
ILMN,CTRL,BULL,NORMAL,2026-05-07T13:30:00,1.486,4.685,4.031
ILMN,CTRL,BULL,NORMAL,2026-05-08T12:30:00,1.916,1.881,-0.199
ILMN,CTRL,BULL,NORMAL,2026-05-11T11:30:00,-1.085,0.429,-2.371
ILMN,CTRL,BULL,NORMAL,2026-05-12T10:30:00,0.539,-2.814,-3.119
ILMN,CTRL,BULL,NORMAL,2026-05-13T09:30:00,0.137,-2.46,-4.286
ILMN,CTRL,BULL,NORMAL,2026-05-13T15:30:00,-1.207,-2.393,-2.124
ILMN,BOTTOM,BULL,NORMAL,2026-05-14T11:30:00,-3.365,-4.085,-1.865
ILMN,CTRL,BULL,NORMAL,2026-05-14T14:30:00,-1.157,-2.407,1.228
ILMN,CTRL,BULL,NORMAL,2026-05-15T13:30:00,0.284,-0.202,2.844
ILMN,CTRL,BULL,NORMAL,2026-05-18T12:30:00,-1.271,1.686,2.559
ILMN,CTRL,BULL,NORMAL,2026-05-19T11:30:00,0.556,4.015,6.164
ILMN,CTRL,BULL,NORMAL,2026-05-20T10:30:00,1.701,3.622,11.157
ILMN,TOP,BULL,NORMAL,2026-05-20T14:30:00,3.446,2.843,11.666
ILMN,CTRL,BULL,NORMAL,2026-05-21T09:30:00,1.936,2.95,13.038
ILMN,BOTTOM,BULL,NORMAL,2026-05-21T14:30:00,-0.891,2.947,12.569
ILMN,CTRL,BULL,NORMAL,2026-05-21T15:30:00,-0.276,3.674,12.554
ILMN,CTRL,BULL,NORMAL,2026-05-22T14:30:00,0.311,8.917,14.588
ILMN,CTRL,BULL,NORMAL,2026-05-26T13:30:00,3.575,13.683,12.274
ILMN,CTRL,BULL,NORMAL,2026-05-27T12:30:00,5.819,9.085,14.19
ILMN,CTRL,BULL,PARABOLIC,2026-05-28T11:30:00,4.812,3.345,8.521
ILMN,CTRL,BULL,PARABOLIC,2026-05-29T10:30:00,0.3,2.645,-0.238
ILMN,CTRL,BULL,PARABOLIC,2026-06-01T09:30:00,0.186,9.273,-1.948
ILMN,CTRL,BULL,PARABOLIC,2026-06-01T15:30:00,-1.125,2.171,-3.885
ILMN,CTRL,BULL,PARABOLIC,2026-06-02T14:30:00,4.126,-0.925,-1.359
ILMN,CTRL,BULL,PARABOLIC,2026-06-03T13:30:00,-1.424,-7.135,-3.013
ILMN,CTRL,BULL,PARABOLIC,2026-06-04T12:30:00,-3.611,-6.451,-3.595
ILMN,CTRL,BULL,PARABOLIC,2026-06-05T11:30:00,-3.076,1.363,-1.394
ILMN,CTRL,BULL,NORMAL,2026-06-08T10:30:00,-1.429,2.734,4.346
ILMN,CTRL,BULL,NORMAL,2026-06-09T09:30:00,2.527,0.689,1.718
ILMN,CTRL,BULL,NORMAL,2026-06-09T15:30:00,1.506,0.569,2.688
ILMN,CTRL,BULL,NORMAL,2026-06-10T14:30:00,1.279,1.503,-2.275
ILMN,CTRL,BULL,PARABOLIC,2026-06-11T13:30:00,-1.509,1.619,-0.944
ILMN,CTRL,BULL,NORMAL,2026-06-12T12:30:00,1.738,1.404,-0.13
ILMN,CTRL,BULL,PARABOLIC,2026-06-15T11:30:00,0.736,-2.466,-1.289
ILMN,CTRL,BULL,NORMAL,2026-06-16T10:30:00,-1.463,-3.645,5.496
ILMN,BOTTOM,BULL,NORMAL,2026-06-16T14:30:00,-3.795,-2.038,5.774
ILMN,CTRL,BULL,NORMAL,2026-06-17T09:30:00,-2.409,-0.17,10.16
ILMN,CTRL,BULL,NORMAL,2026-06-17T15:30:00,1.735,3.627,11.679
ILMN,CTRL,BULL,NORMAL,2026-06-18T14:30:00,0.026,8.003,7.824
ILMN,CTRL,BULL,NORMAL,2026-06-22T13:30:00,1.236,11.333,10.133
ILMN,TOP,BULL,NORMAL,2026-06-22T14:30:00,1.766,10.069,10.885
ILMN,CTRL,BULL,NORMAL,2026-06-23T12:30:00,6.527,6.673,7.946
ILMN,BOTTOM,BULL,NORMAL,2026-06-23T14:30:00,6.102,5.926,7.774
ILMN,CTRL,BULL,PARABOLIC,2026-06-24T11:30:00,2.879,0.834,3.448
ILMN,CTRL,BULL,PARABOLIC,2026-06-25T10:30:00,-2.513,-2.264,4.389
ILMN,CTRL,BULL,PARABOLIC,2026-06-26T09:30:00,-0.255,1.229,6.439
ILMN,CTRL,BULL,PARABOLIC,2026-06-26T15:30:00,2.63,4.211,10.167
ILMN,CTRL,BULL,PARABOLIC,2026-06-29T14:30:00,-1.089,4.898,6.319
ILMN,TOP,BULL,PARABOLIC,2026-06-30T13:30:00,2.714,8.248,5.709
ILMN,CTRL,BULL,PARABOLIC,2026-07-01T12:30:00,2.7,5.631,6.67
ILMN,CTRL,BULL,PARABOLIC,2026-07-02T11:30:00,2.825,0.211,1.966
ILMN,CTRL,BULL,PARABOLIC,2026-07-06T10:30:00,-0.469,0.837,-0.644
ILMN,CTRL,BULL,PARABOLIC,2026-07-07T09:30:00,-1.985,-1.194,-1.49
ILMN,CTRL,BULL,PARABOLIC,2026-07-07T15:30:00,-2.065,-0.793,-0.266
ILMN,CTRL,BULL,PARABOLIC,2026-07-08T14:30:00,3.12,1.204,0.252
ILMN,CTRL,BULL,PARABOLIC,2026-07-09T13:30:00,0.136,1.146,-0.58
ILMN,CTRL,BULL,PARABOLIC,2026-07-10T12:30:00,-0.837,-2.403,-3.206
ILMN,CTRL,BULL,PARABOLIC,2026-07-13T11:30:00,0.945,-0.797,
ILMN,CTRL,BULL,PARABOLIC,2026-07-14T10:30:00,0.443,-2.409,
ILMN,CTRL,BULL,NORMAL,2026-07-15T09:30:00,-0.537,,
ILMN,TOP,BULL,NORMAL,2026-07-15T11:30:00,0.417,,
ILMN,CTRL,BULL,NORMAL,2026-07-15T15:30:00,1.656,,
ILMN,CTRL,BULL,NORMAL,2026-07-16T14:30:00,-1.61,,
ILMN,CTRL,BULL,NORMAL,2026-07-17T13:30:00,,,
PLTR,CTRL,BEAR,NORMAL,2023-09-28T11:30:00,2.861,-4.412,-1.349
PLTR,CTRL,BEAR,NORMAL,2023-09-29T10:30:00,0.466,-4.599,2.175
PLTR,CTRL,BEAR,NORMAL,2023-10-02T09:30:00,-4.555,-2.901,10.577
PLTR,CTRL,BEAR,NORMAL,2023-10-02T15:30:00,-6.23,-0.535,10.856
PLTR,CTRL,BEAR,NORMAL,2023-10-03T14:30:00,5.892,12.039,20.371
PLTR,CTRL,BEAR,NORMAL,2023-10-04T13:30:00,1.284,12.608,15.093
PLTR,TOP,BEAR,NORMAL,2023-10-04T14:30:00,0.816,11.955,14.055
PLTR,CTRL,BEAR,NORMAL,2023-10-05T12:30:00,5.518,13.742,14.706
PLTR,CTRL,BEAR,NORMAL,2024-01-12T14:30:00,-1.228,-1.947,5.599
PLTR,CTRL,BEAR,NORMAL,2024-01-16T13:30:00,-1.097,0.813,5.178
PLTR,CTRL,BEAR,NORMAL,2024-01-17T12:30:00,-0.983,7.644,4.753
PLTR,CTRL,BEAR,NORMAL,2024-01-18T11:30:00,-0.031,6.603,2.191
PLTR,CTRL,BEAR,NORMAL,2024-01-19T10:30:00,9.145,6.539,1.329
PLTR,CTRL,BEAR,NORMAL,2024-01-22T09:30:00,-3.022,-7.141,-6.975
PLTR,CTRL,BEAR,NORMAL,2024-01-22T15:30:00,-1.534,-6.504,-2.868
PLTR,CTRL,BEAR,NORMAL,2024-01-23T14:30:00,-3.025,-5.416,-3.106
PLTR,CTRL,BEAR,NORMAL,2024-02-08T14:30:00,-2.547,-4.204,1.734
PLTR,CTRL,BEAR,NORMAL,2024-02-09T13:30:00,1.097,1.909,0.609
PLTR,BOTTOM,BEAR,NORMAL,2024-02-09T15:30:00,2.786,3.278,0.324
PLTR,CTRL,BEAR,NORMAL,2024-02-12T12:30:00,-0.304,2.285,-6.107
PLTR,CTRL,BEAR,NORMAL,2024-02-13T11:30:00,3.187,3.104,-6.896
PLTR,CTRL,BEAR,NORMAL,2024-02-14T10:30:00,0.019,-8.53,-5.86
PLTR,CTRL,BEAR,NORMAL,2024-02-15T09:30:00,-0.442,-9.775,-7.126
PLTR,BOTTOM,BEAR,NORMAL,2024-02-15T15:30:00,-3.759,-10.47,-9.585
PLTR,TOP,BEAR,NORMAL,2024-02-16T14:30:00,-4.942,-3.986,-4.007
PLTR,CTRL,BEAR,NORMAL,2024-04-04T12:30:00,-0.303,-1.365,-0.926
PLTR,CTRL,BEAR,NORMAL,2024-04-05T11:30:00,-1.523,-3.009,-2.295
PLTR,TOP,BEAR,NORMAL,2024-04-08T10:30:00,-1.97,-2.359,-2.641
PLTR,BOTTOM,BEAR,NORMAL,2024-04-08T14:30:00,-1.26,-0.869,-4.953
PLTR,CTRL,BEAR,NORMAL,2024-04-09T09:30:00,-0.22,1.829,-5.443
PLTR,CTRL,BEAR,NORMAL,2024-04-09T15:30:00,-1.731,-0.679,-4.098
PLTR,CTRL,BEAR,NORMAL,2024-04-10T14:30:00,1.648,-2.54,-4.745
PLTR,CTRL,BEAR,NORMAL,2024-04-11T13:30:00,-1.249,-4.71,-7.798
PLTR,CTRL,BEAR,NORMAL,2024-04-12T12:30:00,-2.087,-4.609,-8.19
PLTR,CTRL,BEAR,NORMAL,2024-04-15T11:30:00,-2.441,-4.479,-7.229
PLTR,CTRL,BEAR,NORMAL,2024-04-16T10:30:00,-0.759,-4.417,-0.102
PLTR,CTRL,BEAR,CAPITULATIVE,2024-04-17T09:30:00,-2.489,-5.584,1.53
PLTR,TOP,BEAR,CAPITULATIVE,2024-04-17T14:30:00,-1.263,-1.918,0.895
PLTR,CTRL,BEAR,CAPITULATIVE,2024-04-17T15:30:00,-0.775,-1.526,1.338
PLTR,CTRL,BEAR,CAPITULATIVE,2024-04-18T14:30:00,-2.707,2.961,2.913
PLTR,CTRL,BEAR,CAPITULATIVE,2024-04-19T13:30:00,2.538,4.93,9.397
PLTR,CTRL,BEAR,CAPITULATIVE,2024-04-22T12:30:00,3.482,2.906,9.461
PLTR,CTRL,BEAR,NORMAL,2024-04-23T11:30:00,-1.224,3.372,2.864
PLTR,CTRL,BEAR,NORMAL,2024-04-24T10:30:00,-1.405,4.743,0.322
PLTR,CTRL,BEAR,NORMAL,2024-04-25T09:30:00,5.202,5.763,4.383
PLTR,CTRL,BEAR,NORMAL,2024-04-25T15:30:00,3.662,1.151,3.845
PLTR,CTRL,BEAR,NORMAL,2024-04-26T14:30:00,1.16,0.87,3.458
PLTR,CTRL,BEAR,NORMAL,2024-04-29T13:30:00,-2.733,-0.661,10.95
PLTR,CTRL,BEAR,NORMAL,2024-04-30T12:30:00,-1.241,3.994,-2.662
PLTR,CTRL,BEAR,NORMAL,2024-05-01T11:30:00,2.746,13.272,-2.174
PLTR,BOTTOM,BEAR,NORMAL,2024-05-02T09:30:00,3.923,-3.965,-4.883
PLTR,CTRL,BEAR,NORMAL,2024-05-02T10:30:00,1.888,-3.549,-4.464
PLTR,TOP,BEAR,NORMAL,2024-05-02T12:30:00,2.331,-4.218,-5.484
PLTR,CTRL,BEAR,NORMAL,2024-05-03T09:30:00,6.55,-7.763,-9.854
PLTR,CTRL,BEAR,NORMAL,2024-05-03T15:30:00,8.115,-7.585,-11.669
PLTR,CTRL,BEAR,NORMAL,2024-05-06T14:30:00,-14.089,-15.385,-16.64
PLTR,CTRL,BEAR,NORMAL,2024-05-07T13:30:00,-0.279,-4.411,-0.302
PLTR,CTRL,BEAR,NORMAL,2024-05-08T12:30:00,-0.548,-2.439,0.667
PLTR,CTRL,BEAR,CAPITULATIVE,2024-05-09T11:30:00,-3.541,1.9,1.601
PLTR,CTRL,BEAR,CAPITULATIVE,2024-05-10T10:30:00,1.402,3.733,6.261
PLTR,CTRL,BEAR,CAPITULATIVE,2024-05-13T09:30:00,4.441,3.713,1.6
PLTR,CTRL,BEAR,CAPITULATIVE,2024-05-13T15:30:00,2.429,3.536,3.297
PLTR,CTRL,BEAR,NORMAL,2024-05-14T14:30:00,0.561,1.375,-0.955
